,route_id_weekday,18~19_ride_route_id_weekday_mean,18~19_ride_route_id_weekday_sum
2370,금남55_3217_4,2.6666666666666665,16
2371,금남55_3217_5,2.2,11
2372,금남55_3218_0,1.5,6
2373,금남55_3218_1,2.4,12
2374,금남55_3218_2,2.0,14
2375,금남55_3218_3,2.0,8
2376,금남55_3218_4,1.1666666666666667,7
2377,금남55_3218_5,2.6666666666666665,8
2378,금남55_3218_6,1.6666666666666667,5
2379,금남55_3238_0,1.0,3
2380,금남55_3238_1,1.5,3
2381,금남55_3238_2,1.5,6
2382,금남55_3238_3,1.5714285714285714,11
2383,금남55_3238_4,1.8,9
2384,금남55_3238_5,2.0,2
2385,금남55_3238_6,1.0,2
2386,금남55_3252_2,1.0,1
2387,금남55_3252_3,2.0,2
2388,금남55_3252_4,1.0,2
2389,금남55_3252_6,1.0,1
2390,금남55_3253_0,2.0,14
2391,금남55_3253_1,3.5714285714285716,25
2392,금남55_3253_2,2.4,12
2393,금남55_3253_3,4.0,28
2394,금남55_3253_4,2.6666666666666665,16
2395,금남55_3253_5,1.5,6
2396,금남55_3253_6,1.0,3
2397,금남55_3258_1,1.0,1
2398,금남55_3258_3,1.0,1
2399,금남55_3258_4,3.0,3
2400,금남55_3259_0,7.142857142857143,50
2401,금남55_3259_1,5.714285714285714,40
2402,금남55_3259_2,4.714285714285714,33
2403,금남55_3259_3,5.714285714285714,40
2404,금남55_3259_4,10.714285714285714,75
2405,금남55_3259_5,5.428571428571429,38
2406,금남55_3259_6,1.5,9
2407,금남55_3260_0,1.0,1
2408,금남55_3260_1,1.0,1
2409,금남55_3260_2,1.5,3
2410,금남55_3260_3,1.0,1
2411,금남55_3260_4,1.3333333333333333,4
2412,금남55_3260_6,1.0,1
2413,금남55_3261_0,3.2857142857142856,23
2414,금남55_3261_1,3.2857142857142856,23
2415,금남55_3261_2,4.428571428571429,31
2416,금남55_3261_3,2.2857142857142856,16
2417,금남55_3261_4,5.0,35
2418,금남55_3261_5,2.3333333333333335,14
2419,금남55_3261_6,1.5,3
2420,금남55_3263_3,1.0,1
2421,금남55_3263_6,1.0,1
2422,금남55_3265_1,2.0,2
2423,금남55_3265_2,1.0,1
2424,금남55_3265_4,1.0,1
2425,금남55_3266_4,1.5,3
2426,금남55_3266_5,2.0,2
2427,금남55_3266_6,1.0,1
2428,금남55_3267_0,1.3333333333333333,8
2429,금남55_3267_1,3.0,15
2430,금남55_3267_2,2.4,12
2431,금남55_3267_3,2.0,8
2432,금남55_3267_4,3.0,21
2433,금남55_3267_5,1.3333333333333333,4
2434,금남55_3267_6,2.0,8
2435,금남55_3278_0,3.2,16
2436,금남55_3278_1,2.4,12
2437,금남55_3278_2,2.5,10
2438,금남55_3278_3,2.25,9
2439,금남55_3278_4,3.3333333333333335,20
2440,금남55_3278_5,1.5714285714285714,11
2441,금남55_3278_6,1.0,1
2442,금남55_3280_0,1.8,9
2443,금남55_3280_1,2.2,11
2444,금남55_3280_2,3.4285714285714284,24
2445,금남55_3280_3,2.8,14
2446,금남55_3280_4,1.8,9
2447,금남55_3280_5,1.6,8
2448,금남55_3280_6,1.1666666666666667,7
2449,금남55_3281_0,1.0,1
2450,금남55_3281_1,1.0,1
2451,금남55_3281_2,1.0,1
2452,금남55_3281_5,1.0,1
2453,금남55_3282_0,2.0,2
2454,금남55_3282_1,1.5,3
2455,금남55_3282_2,1.75,7
2456,금남55_3282_3,1.6666666666666667,5
2457,금남55_3282_4,1.5,6
2458,금남55_3282_5,1.0,2
2459,금남55_3282_6,1.0,2
2460,금남55_4159_0,1.5,3
2461,금남55_4159_1,1.75,7
2462,금남55_4159_2,1.5,3
2463,금남55_4159_3,1.75,7
2464,금남55_4159_4,1.3333333333333333,4
2465,금남55_4159_5,1.0,3
2466,금남55_4159_6,1.0,1
2467,금남55_4160_0,2.4,12
2468,금남55_4160_1,2.2857142857142856,16
2469,금남55_4160_2,3.857142857142857,27
2470,금남55_4160_3,2.0,8
2471,금남55_4160_4,5.0,35
2472,금남55_4160_5,2.3333333333333335,14
2473,금남55_4160_6,3.25,13
2474,금남55_4161_0,3.0,3
2475,금남55_4161_1,2.0,2
2476,금남55_4161_2,1.25,5
2477,금남55_4161_3,1.0,3
2478,금남55_4161_4,1.0,2
2479,금남55_4161_5,1.3333333333333333,4
2480,금남55_4162_0,1.0,2
2481,금남55_4162_1,1.3333333333333333,4
2482,금남55_4162_2,2.6666666666666665,8
2483,금남55_4162_3,1.3333333333333333,4
2484,금남55_4162_4,2.1666666666666665,13
2485,금남55_4162_5,2.0,4
2486,금남55_4162_6,1.6666666666666667,5
2487,금남55_4166_0,1.8,9
2488,금남55_4166_1,1.5,6
2489,금남55_4166_2,1.75,7
2490,금남55_4166_3,1.25,5
2491,금남55_4166_4,2.0,12
2492,금남55_4166_6,1.0,2
2493,금남55_4167_0,3.0,18
2494,금남55_4167_1,2.6,13
2495,금남55_4167_2,4.0,28
2496,금남55_4167_3,2.25,9
2497,금남55_4167_4,7.285714285714286,51
2498,금남55_4167_5,2.5,10
2499,금남55_4167_6,3.0,12
2500,금남55_4173_0,4.285714285714286,30
2501,금남55_4173_1,4.428571428571429,31
2502,금남55_4173_2,5.0,35
2503,금남55_4173_3,3.142857142857143,22
2504,금남55_4173_4,7.428571428571429,52
2505,금남55_4173_5,3.6666666666666665,22
2506,금남55_4173_6,4.0,24
2507,금남55_4178_0,4.0,24
2508,금남55_4178_1,3.5714285714285716,25
2509,금남55_4178_2,3.4285714285714284,24
2510,금남55_4178_3,3.8333333333333335,23
2511,금남55_4178_4,4.833333333333333,29
2512,금남55_4178_5,2.857142857142857,20
2513,금남55_4178_6,2.0,8
2514,금남55_4179_0,1.5,3
2515,금남55_4179_1,2.0,4
2516,금남55_4179_2,1.5,6
2517,금남55_4179_3,1.5,6
2518,금남55_4179_4,2.0,2
2519,금남55_4181_0,1.0,4
2520,금남55_4181_1,1.0,1
2521,금남55_4181_2,1.3333333333333333,4
2522,금남55_4181_3,1.5,3
2523,금남55_4181_4,1.0,2
2524,금남55_4182_0,3.0,21
2525,금남55_4182_1,3.0,21
2526,금남55_4182_2,1.8571428571428572,13
2527,금남55_4182_3,3.5714285714285716,25
2528,금남55_4182_4,4.571428571428571,32
2529,금남55_4182_5,2.0,10
2530,금남55_4182_6,2.0,8
2531,금남55_4190_0,1.0,3
2532,금남55_4190_1,2.3333333333333335,7
2533,금남55_4190_2,1.2,6
2534,금남55_4190_3,2.3333333333333335,7
2535,금남55_4190_4,2.25,9
2536,금남55_4190_5,1.0,3
2537,금남55_4190_6,1.0,1
2538,금남55_4214_0,1.0,1
2539,금남55_4215_2,1.0,1
2540,금남55_4215_4,1.0,1
2541,금남55_4215_5,1.0,1
2542,금남55_4216_0,3.0,21
2543,금남55_4216_1,2.6666666666666665,16
2544,금남55_4216_2,4.4,22
2545,금남55_4216_3,3.25,13
2546,금남55_4216_4,5.166666666666667,31
2547,금남55_4216_5,2.6,13
2548,금남55_4216_6,2.0,6
2549,금남55_4221_2,1.0,1
2550,금남55_4221_3,1.0,1
2551,금남55_4221_5,2.0,2
2552,금남55_4222_3,1.0,1
2553,금남55_4222_4,1.0,1
2554,금남55_4226_0,1.0,1
2555,금남55_4239_0,1.6666666666666667,5
2556,금남55_4239_1,3.142857142857143,22
2557,금남55_4239_2,1.25,5
2558,금남55_4239_3,2.2,11
2559,금남55_4239_4,3.2857142857142856,23
2560,금남55_4239_5,2.6,13
2561,금남55_4239_6,4.0,8
2562,금남55_4311_1,1.0,3
2563,금남55_4311_2,2.0,2
2564,금남55_4311_3,1.3333333333333333,4
2565,금남55_4311_4,1.5,3
2566,금남55_4311_5,1.0,1
2567,금남55_4311_6,1.0,1
2568,금남55_4334_0,7.571428571428571,53
2569,금남55_4334_1,9.142857142857142,64
2570,금남55_4334_2,7.857142857142857,55
2571,금남55_4334_3,7.857142857142857,55
2572,금남55_4334_4,8.714285714285714,61
2573,금남55_4334_5,2.25,9
2574,금남55_4334_6,3.8,19
2575,금남55_4342_0,5.833333333333333,35
2576,금남55_4342_1,6.0,42
2577,금남55_4342_2,5.0,30
2578,금남55_4342_3,5.833333333333333,35
2579,금남55_4342_4,8.0,56
2580,금남55_4342_5,3.25,13
2581,금남55_4342_6,2.4,12
2582,금남55_4343_0,4.714285714285714,33
2583,금남55_4343_1,6.0,42
2584,금남55_4343_2,5.0,35
2585,금남55_4343_3,4.428571428571429,31
2586,금남55_4343_4,7.428571428571429,52
2587,금남55_4343_5,1.7142857142857142,12
2588,금남55_4343_6,1.8,9
2589,금남55_4348_0,1.75,7
2590,금남55_4348_1,2.7142857142857144,19
2591,금남55_4348_2,1.5714285714285714,11
2592,금남55_4348_3,2.25,9
2593,금남55_4348_4,2.8,14
2594,금남55_4348_5,1.25,5
2595,금남55_4348_6,1.0,1
2596,금남55_4349_0,3.2857142857142856,23
2597,금남55_4349_1,3.5714285714285716,25
2598,금남55_4349_2,2.2857142857142856,16
2599,금남55_4349_3,2.7142857142857144,19
2600,금남55_4349_4,4.0,24
2601,금남55_4349_5,4.0,4
2602,금남55_4349_6,1.0,2
2603,금남55_4416_0,2.5,15
2604,금남55_4416_1,2.3333333333333335,14
2605,금남55_4416_2,1.4,7
2606,금남55_4416_3,3.2857142857142856,23
2607,금남55_4416_4,2.7142857142857144,19
2608,금남55_4416_5,2.0,4
2609,금남55_4416_6,1.5,6
2610,금남55_4417_0,2.8333333333333335,17
2611,금남55_4417_1,1.8333333333333333,11
2612,금남55_4417_2,2.3333333333333335,14
2613,금남55_4417_3,2.0,6
2614,금남55_4417_4,5.285714285714286,37
2615,금남55_4417_5,2.3333333333333335,14
2616,금남55_4417_6,2.6,13
2617,금남55_4529_0,5.428571428571429,38
2618,금남55_4529_1,7.0,49
2619,금남55_4529_2,6.0,36
2620,금남55_4529_3,4.714285714285714,33
2621,금남55_4529_4,9.833333333333334,59
2622,금남55_4529_5,4.25,17
2623,금남55_4529_6,1.5,6
2624,금남55_4532_0,2.0,12
2625,금남55_4532_1,1.6666666666666667,5
2626,금남55_4532_2,2.142857142857143,15
2627,금남55_4532_3,1.75,7
2628,금남55_4532_4,1.75,7
2629,금남55_4532_5,1.0,3
2630,금남55_4533_0,1.25,5
2631,금남55_4533_1,1.3333333333333333,4
2632,금남55_4533_2,2.0,8
2633,금남55_4533_3,1.4,7
2634,금남55_4533_4,3.5,21
2635,금남55_4533_5,1.6666666666666667,10
2636,금남55_4533_6,1.0,2
2637,금남55_4541_0,1.0,2
2638,금남55_4541_2,1.0,1
2639,금남55_4541_3,1.0,1
2640,금남55_4541_4,1.2,6
2641,금남55_4549_0,1.6,8
2642,금남55_4549_1,1.8,9
2643,금남55_4549_2,2.4285714285714284,17
2644,금남55_4549_3,2.3333333333333335,14
2645,금남55_4549_4,2.2857142857142856,16
2646,금남55_4549_5,2.0,4
2647,금남55_4549_6,1.0,4
2648,금남55_4550_0,1.3333333333333333,8
2649,금남55_4550_1,1.0,4
2650,금남55_4550_2,1.5,6
2651,금남55_4550_3,2.0,2
2652,금남55_4550_4,2.0,6
2653,금남55_4550_5,1.0,1
2654,금남55_4551_0,2.0,10
2655,금남55_4551_1,2.25,9
2656,금남55_4551_2,1.3333333333333333,8
2657,금남55_4551_3,1.4,7
2658,금남55_4551_4,3.5,21
2659,금남55_4551_5,4.0,8
2660,금남55_4552_0,2.3333333333333335,14
2661,금남55_4552_1,3.4,17
2662,금남55_4552_2,2.8,14
2663,금남55_4552_3,1.8,9
2664,금남55_4552_4,4.714285714285714,33
2665,금남55_4552_5,2.3333333333333335,7
2666,금남55_4552_6,1.0,1
2667,금남55_4553_0,5.0,35
2668,금남55_4553_1,6.714285714285714,47
2669,금남55_4553_2,6.0,42
2670,금남55_4553_3,4.714285714285714,33
2671,금남55_4553_4,9.428571428571429,66
2672,금남55_4553_5,3.4285714285714284,24
2673,금남55_4553_6,2.5,10
2674,금남55_4554_0,9.714285714285714,68
2675,금남55_4554_1,12.857142857142858,90
2676,금남55_4554_2,13.0,91
2677,금남55_4554_3,13.142857142857142,92
2678,금남55_4554_4,15.428571428571429,108
2679,금남55_4554_5,5.0,35
2680,금남55_4554_6,2.6,13
2681,금남55_4556_0,2.4285714285714284,17
2682,금남55_4556_1,3.2,16
2683,금남55_4556_2,2.5,15
2684,금남55_4556_3,1.8,9
2685,금남55_4556_4,3.0,21
2686,금남55_4556_5,2.0,6
2687,금남55_4556_6,2.0,6
2688,금남55_4557_0,1.0,3
2689,금남55_4557_1,2.2,11
2690,금남55_4557_2,1.5,3
2691,금남55_4557_3,1.5,9
2692,금남55_4557_4,1.6,8
2693,금남55_4557_5,1.0,3
2694,금남55_4557_6,1.0,2
2695,금남57_1044_0,1.0,2
2696,금남57_1044_1,2.0,8
2697,금남57_1044_2,1.0,1
2698,금남57_1044_3,1.5,3
2699,금남57_1044_4,1.6666666666666667,5
2700,금남57_1044_5,1.0,4
2701,금남57_1044_6,2.0,2
2702,금남57_1049_3,1.0,2
2703,금남57_1049_4,1.0,1
2704,금남57_1049_6,1.0,1
2705,금남57_1050_0,12.428571428571429,87
2706,금남57_1050_1,11.428571428571429,80
2707,금남57_1050_2,15.0,105
2708,금남57_1050_3,11.0,77
2709,금남57_1050_4,17.571428571428573,123
2710,금남57_1050_5,3.2857142857142856,23
2711,금남57_1050_6,2.3333333333333335,14
2712,금남57_1111_0,3.6,18
2713,금남57_1111_1,1.5,9
2714,금남57_1111_2,2.6,13
2715,금남57_1111_3,2.6,13
2716,금남57_1111_4,2.2857142857142856,16
2717,금남57_1111_5,1.6666666666666667,5
2718,금남57_1111_6,1.3333333333333333,4
2719,금남57_1112_0,27.428571428571427,192
2720,금남57_1112_1,25.714285714285715,180
2721,금남57_1112_2,24.0,168
2722,금남57_1112_3,26.714285714285715,187
2723,금남57_1112_4,24.428571428571427,171
2724,금남57_1112_5,15.714285714285714,110
2725,금남57_1112_6,13.166666666666666,79
2726,금남57_1113_0,7.142857142857143,50
2727,금남57_1113_1,7.714285714285714,54
2728,금남57_1113_2,8.857142857142858,62
2729,금남57_1113_3,7.714285714285714,54
2730,금남57_1113_4,6.571428571428571,46
2731,금남57_1113_5,4.714285714285714,33
2732,금남57_1113_6,1.5,3
2733,금남57_1114_0,1.4,7
2734,금남57_1114_1,1.6,8
2735,금남57_1114_2,1.0,5
2736,금남57_1114_3,1.2,6
2737,금남57_1114_4,2.5,15
2738,금남57_1114_5,2.3333333333333335,7
2739,금남57_1114_6,1.3333333333333333,4
2740,금남57_1119_0,10.285714285714286,72
2741,금남57_1119_1,12.428571428571429,87
2742,금남57_1119_2,9.857142857142858,69
2743,금남57_1119_3,8.857142857142858,62
2744,금남57_1119_4,12.428571428571429,87
2745,금남57_1119_5,7.571428571428571,53
2746,금남57_1119_6,5.0,30
2747,금남57_1123_0,15.857142857142858,111
2748,금남57_1123_1,19.142857142857142,134
2749,금남57_1123_2,17.428571428571427,122
2750,금남57_1123_3,17.857142857142858,125
2751,금남57_1123_4,20.285714285714285,142
2752,금남57_1123_5,14.714285714285714,103
2753,금남57_1123_6,11.833333333333334,71
2754,금남57_1127_0,1.0,2
2755,금남57_1127_1,1.6666666666666667,5
2756,금남57_1127_2,1.25,5
2757,금남57_1127_3,2.25,9
2758,금남57_1127_4,2.25,9
2759,금남57_1127_5,3.6666666666666665,11
2760,금남57_1127_6,1.5,3
2761,금남57_1128_0,1.0,1
2762,금남57_1128_1,1.0,3
2763,금남57_1128_2,2.0,6
2764,금남57_1128_3,1.0,1
2765,금남57_1128_4,2.0,2
2766,금남57_1128_5,2.0,2
2767,금남57_1128_6,1.0,1
2768,금남57_1130_0,19.0,133
2769,금남57_1130_1,20.0,140
2770,금남57_1130_2,22.142857142857142,155
2771,금남57_1130_3,24.285714285714285,170
2772,금남57_1130_4,26.0,182
2773,금남57_1130_5,27.285714285714285,191
2774,금남57_1130_6,19.833333333333332,119
2775,금남57_1177_0,23.142857142857142,162
2776,금남57_1177_1,50.42857142857143,353
2777,금남57_1177_2,32.142857142857146,225
2778,금남57_1177_3,36.57142857142857,256
2779,금남57_1177_4,14.285714285714286,100
2780,금남57_1177_5,2.0,8
2781,금남57_1177_6,3.3333333333333335,10
2782,금남57_1178_0,23.142857142857142,162
2783,금남57_1178_1,21.428571428571427,150
2784,금남57_1178_2,24.428571428571427,171
2785,금남57_1178_3,20.714285714285715,145
2786,금남57_1178_4,17.0,119
2787,금남57_1178_5,4.142857142857143,29
2788,금남57_1178_6,2.2,11
2789,금남57_1180_0,1.0,1
2790,금남57_1180_5,1.0,1
2791,금남57_1181_0,7.5,45
2792,금남57_1181_1,3.0,15
2793,금남57_1181_2,2.75,11
2794,금남57_1181_3,3.0,3
2795,금남57_1181_4,4.8,24
2796,금남57_4001_0,6.142857142857143,43
2797,금남57_4001_1,5.857142857142857,41
2798,금남57_4001_2,7.571428571428571,53
2799,금남57_4001_3,5.142857142857143,36
2800,금남57_4001_4,8.571428571428571,60
2801,금남57_4001_5,3.5714285714285716,25
2802,금남57_4001_6,4.0,20
2803,금남57_4002_0,1.8333333333333333,11
2804,금남57_4002_1,1.8571428571428572,13
2805,금남57_4002_2,2.5714285714285716,18
2806,금남57_4002_3,1.6666666666666667,10
2807,금남57_4002_4,3.0,21
2808,금남57_4002_5,1.5,6
2809,금남57_4002_6,1.3333333333333333,4
2810,금남57_4005_2,1.0,3
2811,금남57_4005_4,1.0,2
2812,금남57_4005_5,1.0,1
2813,금남57_4006_0,1.5,9
2814,금남57_4006_1,2.857142857142857,20
2815,금남57_4006_2,1.8333333333333333,11
2816,금남57_4006_3,2.0,14
2817,금남57_4006_4,2.0,12
2818,금남57_4006_5,2.0,2
2819,금남57_4006_6,1.0,2
2820,금남57_4020_0,1.0,1
2821,금남57_4020_1,1.0,1
2822,금남57_4020_2,1.0,1
2823,금남57_4020_3,1.3333333333333333,4
2824,금남57_4020_4,1.0,1
2825,금남57_4021_4,2.0,2
2826,금남57_4030_0,12.285714285714286,86
2827,금남57_4030_1,14.857142857142858,104
2828,금남57_4030_2,12.285714285714286,86
2829,금남57_4030_3,14.571428571428571,102
2830,금남57_4030_4,15.0,105
2831,금남57_4030_5,7.285714285714286,51
2832,금남57_4030_6,7.333333333333333,44
2833,금남57_4031_0,3.0,15
2834,금남57_4031_1,3.142857142857143,22
2835,금남57_4031_2,3.1666666666666665,19
2836,금남57_4031_3,3.5714285714285716,25
2837,금남57_4031_4,4.0,28
2838,금남57_4031_5,3.0,21
2839,금남57_4031_6,1.5,6
2840,금남57_4034_0,2.5,15
2841,금남57_4034_1,2.25,9
2842,금남57_4034_2,1.6666666666666667,10
2843,금남57_4034_3,1.3333333333333333,8
2844,금남57_4034_4,1.5,3
2845,금남57_4034_5,1.6666666666666667,5
2846,금남57_4034_6,1.0,2
2847,금남57_4045_1,1.0,1
2848,금남57_4046_0,1.1666666666666667,7
2849,금남57_4046_1,1.6666666666666667,10
2850,금남57_4046_2,1.5,9
2851,금남57_4046_3,1.3333333333333333,8
2852,금남57_4046_4,1.2,6
2853,금남57_4046_5,1.5,3
2854,금남57_4057_0,1.2,6
2855,금남57_4057_1,1.3333333333333333,4
2856,금남57_4057_2,1.3333333333333333,4
2857,금남57_4057_3,1.3333333333333333,4
2858,금남57_4057_4,1.3333333333333333,4
2859,금남57_4057_5,1.0,3
2860,금남57_4057_6,1.0,1
2861,금남57_4058_0,7.0,49
2862,금남57_4058_1,10.428571428571429,73
2863,금남57_4058_2,9.571428571428571,67
2864,금남57_4058_3,11.571428571428571,81
2865,금남57_4058_4,11.142857142857142,78
2866,금남57_4058_5,7.714285714285714,54
2867,금남57_4058_6,4.0,24
2868,금남57_4061_0,4.857142857142857,34
2869,금남57_4061_1,7.714285714285714,54
2870,금남57_4061_2,7.857142857142857,55
2871,금남57_4061_3,6.428571428571429,45
2872,금남57_4061_4,7.714285714285714,54
2873,금남57_4061_5,3.5714285714285716,25
2874,금남57_4061_6,5.0,20
2875,금남57_4062_0,2.2857142857142856,16
2876,금남57_4062_1,1.5,3
2877,금남57_4062_2,1.8333333333333333,11
2878,금남57_4062_3,3.0,21
2879,금남57_4062_4,1.8,9
2880,금남57_4062_5,1.25,5
2881,금남57_4062_6,2.0,6
2882,금남57_4067_0,1.8,9
2883,금남57_4067_1,1.2,6
2884,금남57_4067_2,1.0,1
2885,금남57_4067_3,1.6666666666666667,5
2886,금남57_4067_4,1.1666666666666667,7
2887,금남57_4067_5,3.0,6
2888,금남57_4067_6,1.0,1
2889,금남57_4068_0,15.285714285714286,107
2890,금남57_4068_1,13.142857142857142,92
2891,금남57_4068_2,13.428571428571429,94
2892,금남57_4068_3,14.0,98
2893,금남57_4068_4,21.571428571428573,151
2894,금남57_4068_5,7.571428571428571,53
2895,금남57_4068_6,6.166666666666667,37
2896,금남57_4077_0,1.5,3
2897,금남57_4077_1,1.75,7
2898,금남57_4077_2,1.5,3
2899,금남57_4077_3,1.3333333333333333,4
2900,금남57_4077_4,2.8,14
2901,금남57_4077_5,1.0,2
2902,금남57_4078_0,4.285714285714286,30
2903,금남57_4078_1,4.0,28
2904,금남57_4078_2,6.142857142857143,43
2905,금남57_4078_3,4.428571428571429,31
2906,금남57_4078_4,4.428571428571429,31
2907,금남57_4078_5,3.5714285714285716,25
2908,금남57_4078_6,1.6666666666666667,10
2909,금남57_4079_0,6.428571428571429,45
2910,금남57_4079_1,8.714285714285714,61
2911,금남57_4079_2,9.571428571428571,67
2912,금남57_4079_3,9.142857142857142,64
2913,금남57_4079_4,8.285714285714286,58
2914,금남57_4079_5,4.571428571428571,32
2915,금남57_4079_6,3.0,18
2916,금남57_4080_0,1.2,6
2917,금남57_4080_1,2.0,14
2918,금남57_4080_2,2.6,13
2919,금남57_4080_3,2.2,11
2920,금남57_4080_4,2.4,12
2921,금남57_4080_5,1.4,7
2922,금남57_4080_6,3.2,16
2923,금남57_4089_2,2.0,2
2924,금남57_4089_3,1.0,1
2925,금남57_4089_5,1.0,1
2926,금남57_4090_0,1.0,1
2927,금남57_4090_5,1.6666666666666667,5
2928,금남57_4090_6,2.0,2
2929,금남57_4094_0,1.0,1
2930,금남57_4094_1,1.0,1
2931,금남57_4094_2,2.0,2
2932,금남57_4094_4,1.0,1
2933,금남57_4094_5,2.6,13
2934,금남57_4094_6,2.5,5
2935,금남57_4095_0,2.2,11
2936,금남57_4095_1,5.0,20
2937,금남57_4095_2,4.0,12
2938,금남57_4095_3,3.0,18
2939,금남57_4095_4,7.285714285714286,51
2940,금남57_4095_5,11.857142857142858,83
2941,금남57_4095_6,7.0,42
2942,금남57_4106_1,1.0,1
2943,금남57_4106_2,1.5,3
2944,금남57_4106_3,1.0,1
2945,금남57_4106_5,1.0,1
2946,금남57_4107_4,1.0,2
2947,금남57_4108_1,1.0,2
2948,금남57_4108_2,1.0,2
2949,금남57_4108_3,1.25,5
2950,금남57_4108_4,1.25,5
2951,금남57_4109_0,4.0,28
2952,금남57_4109_1,5.285714285714286,37
2953,금남57_4109_2,4.571428571428571,32
2954,금남57_4109_3,4.714285714285714,33
2955,금남57_4109_4,6.714285714285714,47
2956,금남57_4109_5,2.3333333333333335,14
2957,금남57_4109_6,1.5,6
2958,금남57_4110_0,1.5,3
2959,금남57_4110_1,1.0,1
2960,금남57_4110_2,2.0,4
2961,금남57_4110_3,1.0,1
2962,금남57_4110_4,1.0,3
2963,금남57_4110_5,2.0,2
2964,금남57_4112_0,1.5,6
2965,금남57_4112_1,1.0,2
2966,금남57_4112_2,1.5,3
2967,금남57_4112_3,1.0,3
2968,금남57_4112_4,1.0,4
2969,금남57_4112_5,1.0,1
2970,금남57_4113_0,1.25,5
2971,금남57_4113_1,1.5,9
2972,금남57_4113_2,1.1666666666666667,7
2973,금남57_4113_3,1.3333333333333333,8
2974,금남57_4113_4,1.2,6
2975,금남57_4114_0,1.6666666666666667,10
2976,금남57_4114_1,1.25,5
2977,금남57_4114_2,1.6,8
2978,금남57_4114_3,1.75,7
2979,금남57_4114_4,1.6,8
2980,금남57_4114_5,2.0,4
2981,금남57_4118_0,4.571428571428571,32
2982,금남57_4118_1,4.142857142857143,29
2983,금남57_4118_2,5.142857142857143,36
2984,금남57_4118_3,5.0,35
2985,금남57_4118_4,3.6666666666666665,22
2986,금남57_4118_5,2.3333333333333335,7
2987,금남57_4118_6,2.0,2
2988,금남57_4119_0,1.75,7
2989,금남57_4119_1,1.8,9
2990,금남57_4119_2,1.5,6
2991,금남57_4119_3,1.0,3
2992,금남57_4119_4,2.0,6
2993,금남57_4119_5,1.0,2
2994,금남57_4119_6,1.0,2
2995,금남57_4197_0,9.428571428571429,66
2996,금남57_4197_1,10.571428571428571,74
2997,금남57_4197_2,8.285714285714286,58
2998,금남57_4197_3,10.571428571428571,74
2999,금남57_4197_4,13.285714285714286,93
3000,금남57_4197_5,6.0,42
3001,금남57_4197_6,5.333333333333333,32
3002,금남57_4198_0,6.571428571428571,46
3003,금남57_4198_1,5.714285714285714,40
3004,금남57_4198_2,7.142857142857143,50
3005,금남57_4198_3,6.0,42
3006,금남57_4198_4,8.714285714285714,61
3007,금남57_4198_5,5.428571428571429,38
3008,금남57_4198_6,2.6,13
3009,금남57_4250_0,3.2857142857142856,23
3010,금남57_4250_1,4.142857142857143,29
3011,금남57_4250_2,3.857142857142857,27
3012,금남57_4250_3,3.142857142857143,22
3013,금남57_4250_4,4.857142857142857,34
3014,금남57_4250_5,2.6666666666666665,16
3015,금남57_4250_6,2.5,10
3016,금남57_4251_0,3.0,12
3017,금남57_4251_1,2.7142857142857144,19
3018,금남57_4251_2,3.4,17
3019,금남57_4251_3,3.3333333333333335,20
3020,금남57_4251_4,4.714285714285714,33
3021,금남57_4251_5,2.5,10
3022,금남57_4251_6,2.3333333333333335,14
3023,금남57_4252_0,3.5714285714285716,25
3024,금남57_4252_1,3.2857142857142856,23
3025,금남57_4252_2,3.0,18
3026,금남57_4252_3,1.6,8
3027,금남57_4252_4,5.285714285714286,37
3028,금남57_4252_5,3.1666666666666665,19
3029,금남57_4252_6,1.8,9
3030,금남57_4253_0,2.8,14
3031,금남57_4253_1,2.857142857142857,20
3032,금남57_4253_2,1.8333333333333333,11
