idx,name,i,r,dong_name,dist
7494,광천동,2179,지원25,쌍촌동,쌍촌동
7495,서방사거리육교,1010,두암181,계림1동, 동구 
7496,태양식물원,3312,마을715(대촌),임암동,남구
7497,우편집중국,5403,수완03,쌍암동,광산구
7498,하남초교(북),5803,첨단94,하남동, 광산구 
7499,문흥명지아파트,4231,진월17,문흥1동, 북구 
7500,역산공원입구,5522,선운101,산정동,산정동
7501,무등도서관,4174,송암47,두암2동, 북구 
7502,우치공원,4094,마을777(우치공원),생용동,북구
7503,종산,5384,임곡89,광산동,광산동
7504,세방전지,5524,첨단92,장덕동,장덕동
7505,인성고,3167,진월79,송하동,송하동
7506,지원2동행정복지센터입구,1099,지원152(능주역),용산동,용산동
7507,금호아파트,4215,송암74,각화동,각화동
7508,진월저수지(동),3260,금남59,진월동, 남구 
7509,코카콜라,4119,마을788,양산동, 북구 
7510,풍암모아아파트,2258,마을763,풍암동, 서구 
7511,신창용수마을,5189,첨단192,신창동, 광산구 
7512,내남입구,1075,지원52,내남동,내남동
7513,한국생산기술연구원,4133,첨단09,오룡동,오룡동
7514,홍림교,1168,봉선76,학동, 동구 
7515,닭전머리,3193,지원52,월산동, 남구 
7516,현대자동차,2051,용전84,광천동, 서구 
7517,송원대,3161,송암47,송하동,송하동
7518,오치한전,4377,용전184,오치2동, 북구 
7519,하남1교,5879,임곡290,하남동, 광산구 
7520,산정초교,5715,송암68,산정동,산정동
7521,광주종합버스터미널,2001,매월26,광천동, 서구 
7522,삼우아파트,2194,228(화순전대병원),내방동,내방동
7523,영광통,5166,상무62(상무역행),소촌동,소촌동
7524,발산교(남),2157,유덕65,양3동, 서구 
7525,신가동,5304,임곡89,운남동, 광산구 
7526,풍암한국아파트,2266,진월78,풍암동, 서구 
7527,어운,4301,518,운정동,북구
7528,학2마을아파트,1157,좌석02,학동, 동구 
7529,서광주역,2118,첨단22,매월동,매월동
7530,원산,3045,대촌70,원산동,남구
7531,서광주한전,2058,매월61(칠석),농성1동, 서구 
7532,지산마을,4105,용전184,생용동,북구
7533,5.18자유공원,2210,상무64,치평동, 서구 
7534,서광주전화국,2046,지원52,농성1동, 서구 
7535,지동(광산구),5135,임곡90,도덕동,도덕동
7536,구남구청,3117,봉선76,봉선2동, 남구 
7537,양과동,3042,대촌70,양과동,남구
7538,공군부대,5002,지원45,도산동, 광산구 
7539,풍암대주아파트,2257,송암73,풍암동, 서구 
7540,조선대,1048,수완03,서석동,서석동
7541,송화마을4단지,3258,첨단95,노대동,노대동
7542,공군부대,5001,선운101,도산동, 광산구 
7543,조선대,1048,진월17,서석동,서석동
7544,국립광주과학관,4022,첨단23,오룡동,오룡동
7545,조선대병원,1149,지원52,학동, 동구 
7546,유동사거리,4527,유덕65,유동,유동
7547,서일초교,4468,용전86,일곡동, 북구 
7548,마재부영아파트,2026,송암74,금호2동, 서구 
7549,월계중,5404,첨단09,첨단1동, 광산구 
7550,동천마을6단지,4429,첨단192,운암1동, 북구 
7551,정부광주지방합동청사입구,5425,첨단40,오룡동,오룡동
7552,현진기업,4138,첨단40,월출동,월출동
7553,오치한전옆,4362,문흥80,오치1동, 북구 
7554,신용중입구,4621,마을799,신용동, 북구 
7555,지산입구,4108,용전85,지야동,북구
7556,금남로5가역,1114,매월61(세하),금남로5가,금남로5가
7557,대원정사,4020,양산60,본촌동,본촌동
7558,월곡일신아파트,5313,마을701,월곡1동, 광산구 
7559,수리,4292,충효187,충효동,충효동
7560,중소기업진흥공단호남연수원,4314,518,장등동,장등동
7561,광천초교,2033,마을763,농성1동, 서구 
7562,보문고,5237,송정197,운수동,운수동
7563,농성중흥파크,2039,유덕65,농성1동, 서구 
7564,도산동행정복지센터,5015,지원45,도산동, 광산구 
7565,소촌남계길,5689,첨단40,소촌동,소촌동
7566,월산초교,3202,송암74,월산동, 남구 
7567,대우디오빌,2345,송암73,치평동, 서구 
7568,용곡입구,5477,송정97,용곡동,광산구
7569,산월초교입구,5439,첨단40,월계동,월계동
7570,호가정,5030,송정99,하산동,광산구
7571,원사호마을,5973,임곡90,사호동,광산구
7572,광산구청,5153,진월75,소촌동,소촌동
7573,비아중흥아파트,5101,첨단92,도천동,도천동
7574,수완새한포유,5706,마을701,수완동, 광산구 
7575,풍암사거리(동),2261,진월77,풍암동, 서구 
7576,우진아파트,2171,대촌70,양동, 서구 
7577,공군부대,5001,임곡90,도산동, 광산구 
7578,신흥맨션,4181,두암81(각화초교),두암2동, 북구 
7579,광산구청,5153,송정96,소촌동,소촌동
7580,동산교차로,2351,지원25,매월동,매월동
7581,산수무등파크,1037,충효187,산수2동, 동구 
7582,송화마을3단지,3263,금남59,진월동, 남구 
7583,봉학,2113,대촌71,용두동,용두동
7584,광산소방서입구,5572,첨단94,하남동, 광산구 
7585,시산,3039,대촌71,화장동,남구
7586,지산마을,4106,금남57,생용동,북구
7587,수문초교입구,5853,첨단40,신창동, 광산구 
7588,광주대입구,3228,진월177,진월동, 남구 
7589,기곡,5462,송정97,용곡동,광산구
7590,양산타운,4065,첨단23,용두동,용두동
7591,금호한국아파트,2012,대촌270,금호1동, 서구 
7592,동광주진입로,4221,석곡87,각화동,각화동
7593,주남,1089,228(화순전대병원),월남동,월남동
7594,효천초교,3287,봉선76,행암동,행암동
7595,서봉마을,5240,송정197,서봉동,서봉동
7596,일신방직,5905,마을700,옥동,옥동
7597,소태역,1095,지원52,지원1동, 동구 
7598,동산교차로,2351,송암73,매월동,매월동
7599,건국동행정복지센터,4006,용전84,본촌동,본촌동
7600,남선산업,3150,송암47,송하동,송하동
7601,농산물공판장,4217,금호36,각화동,각화동
7602,첨단1동행정복지센터,5410,첨단193,첨단1동, 광산구 
7603,송정한전,5256,송정197,운수동,운수동
7604,풍암대주아파트,2257,송암74,풍암동, 서구 
7605,영천초교,5311,상무62(상무역행),월곡1동, 광산구 
7606,체육고/폴리텍대학,4462,용전84,운암3동, 북구 
7607,도산동행정복지센터,5015,송암73,도산동, 광산구 
7608,송원대,3161,송암73,송하동,송하동
7609,운평,5143,임곡90,지평동,광산구
7610,광주역,4333,지원152(도웅리),신안동, 북구 
7611,지원화훼단지,1175,지원15,소태동,동구
7612,롯데백화점,1119,지원52,금남로5가,금남로5가
7613,신안사거리,4343,지원152(도웅리),신안동, 북구 
7614,옥동,5473,송정97,옥동,옥동
7615,절골입구(서),2148,매월61(칠석),서창동, 서구 
7616,신암마을,2247,금남59,풍암동, 서구 
7617,명화동,5467,송정97,명화동,광산구
7618,동원촌,5397,첨단192,비아동, 광산구 
7619,백운우체국,3091,진월177,백운2동, 남구 
7620,목련마을8단지,5298,임곡89,운남동, 광산구 
7621,옥동,5473,송정96,옥동,옥동
7622,동명회/송원고,2244,일곡28,풍암동, 서구 
7623,전자공고,5443,마을700,산월동,산월동
7624,무등산국립공원(증심사),1176,봉선76,운림동,운림동
7625,첨단대우아파트,5414,첨단192,비아동, 광산구 
7626,공군부대후문,5913,첨단40,황룡동,광산구
7627,호가정,5030,송정96,하산동,광산구
7628,신안교,4339,마을777,신안동, 북구 
7629,덕남,3256,금남59,덕남동,남구
7630,용전사거리(남),4090,마을799,용전동,용전동
7631,동천우미린아파트,4156,문흥18,동천동, 서구 
7632,도선사,4226,진월17,문흥1동, 북구 
7633,서남동행정복지센터,1049,문흥80,서석동,서석동
7634,엔씨백화점,4539,지원56,중흥1동, 북구 
7635,남동,5036,송정197,동호동,광산구
7636,매방골,5229,송정296,운수동,운수동
7637,교통공원,4013,마을788,쌍암동,광산구
7638,산업인력공단,4037,임곡91,대촌동, 남구 
7639,유격훈련장,4472,용전184,일곡동, 북구 
7640,장덕농협,5543,첨단92,장덕동,장덕동
7641,연진회미술원,1101,수완49,지원1동, 동구 
7642,동백훈련장,5132,선운101,도덕동,도덕동
7643,복수,3063,대촌70,이장동,남구
7644,자활촌입구,2445,첨단22,마륵동,마륵동
7645,송정한전,5256,송정100,운수동,운수동
7646,첨단초교후문,5423,첨단94,첨단1동, 광산구 
7647,고려중,3317,마을777(우치공원),삼각동, 북구 
7648,지산입구,4107,금남57,지야동,북구
7649,해태제과,4137,송정33,양산동, 북구 
7650,원예농협,5539,첨단94,오선동,오선동
7651,동원촌,5396,첨단92,비아동, 광산구 
7652,첨단종점,4117,첨단95,월출동,월출동
7653,오비맥주,4465,금남57,양산동, 북구 
7654,용산초교,1679,지원56,용산동,용산동
7655,살레시오고입구,4661,마을777(우치공원),일곡동, 북구 
7656,마재부영아파트,2025,대촌270,금호2동, 서구 
7657,신가사거리,5182,첨단40,신가동, 광산구 
7658,도선사,4226,송암47,문흥1동, 북구 
7659,신동사거리,5164,송정93,송정2동, 광산구 
7660,문흥지구입구(서),4240,문흥39,문흥1동, 북구 
7661,신안교,4339,마을777(우치공원),신안동, 북구 
7662,첨단2부영사랑으로아파트,4616,마을799,신용동, 북구 
7663,성촌마을/전통문화관,1159,운림35,운림동,운림동
7664,서구국민체육센터,2438,금남59,풍암동, 서구 
7665,월봉서원입구,5374,임곡89,광산동,광산동
7666,도선사,4226,송정19,문흥1동, 북구 
7667,가정,5324,임곡89,임곡동, 광산구 
7668,도산동행정복지센터,5015,첨단40,도산동, 광산구 
7669,풍암사거리(동),2261,진월78,풍암동, 서구 
7670,동아제약,4027,마을788,양산동, 북구 
7671,송암공단,3154,봉선76,송하동,송하동
7672,송정한전,5255,일곡38,운수동,운수동
7673,용강입구,5475,송정96,용곡동,광산구
7674,월정,6256,첨단193,월출동,월출동
7675,용전사거리(남),4090,금남57,용전동,용전동
7676,대촌마을입구,4024,첨단22,대촌동, 남구 
7677,서창치안센터,2135,매월61(칠석),서창동, 서구 
7678,월산(석곡),4306,석곡87,망월동,북구
7679,남계촌,1076,228(화순전대병원),내남동,내남동
7680,빛고을CC,3273,진월177,노대동,노대동
7681,광천치안센터,2003,마을777(우치공원),광천동, 서구 
7682,신안교입구,4388,상무64,용봉동, 북구 
7683,장동마을,4309,두암81(무등파크),장등동,장등동
7684,효령동,4605,518,효령동,효령동
7685,맥동,5043,임곡90,선동,선동
7686,평동우체국,5488,송정97,옥동,옥동
7687,호남샤니,5577,첨단92,장덕동,장덕동
7688,흑석사거리(서),5579,첨단94,흑석동,흑석동
7689,마암,5605,송정97,양동, 서구 
7690,첨단1동행정복지센터,5409,첨단40,쌍암동,광산구
7691,광주송정역,5158,송정197,송정2동, 광산구 
7692,한국수자원공사,2240,좌석02,치평동, 서구 
7693,금호타이어,5221,송정100,소촌동,소촌동
7694,럭키아파트,2313,마을763,화정4동, 서구 
7695,방송통신대,5434,첨단192,첨단2동, 광산구 
7696,광천E편한세상,2181,임곡89,광천동, 서구 
7697,풍암우미아파트,2262,마을763,풍암동, 서구 
7698,역산공원입구,5522,임곡290,산정동,산정동
7699,육판서길,1678,지원52,내남동,내남동
7700,신효천마을,3346,진월75,행암동,행암동
7701,상무역,2224,대촌270,치평동, 서구 
7702,동부교육청,4542,용전184,중흥2동, 북구 
7703,상무역,2117,마을799,마륵동,마륵동
7704,성덕마을,5705,송암72,수완동, 광산구 
7705,보건대입구,5172,첨단192,신창동, 광산구 
7706,평동역(서),5487,송정93,옥동,옥동
7707,월전공원,5863,송정100,옥동,옥동
7708,풍암금호아파트,2255,진월78,풍암동, 서구 
7709,중앙일보,5551,첨단92,장덕동,장덕동
7710,상무금호아파트,2215,지원25,치평동, 서구 
7711,광산구청,5153,송정93,소촌동,소촌동
7712,첨단1동행정복지센터,5409,운림51,쌍암동,광산구
7713,송정초교,5011,송정96,도산동, 광산구 
7714,신암마을,2247,진월78,풍암동, 서구 
7715,광주지방기상청,4447,수완49,운암2동, 북구 
7716,까치고개,3190,진월177,월산동, 남구 
7717,창암,5389,임곡89,고룡동,광산구
7718,학동증심사입구역,1152,지원25,학동, 동구 
7719,도로교통공단 대신파크,4380,용전184,용봉동, 북구 
7720,돌고개역(동),2163,유덕65,월산동, 남구 
7721,각화중,4575,두암81(무등파크),각화동,각화동
7722,포충사,3062,마을715(대촌),원산동,남구
7723,광주송정역,5158,진월75,송정2동, 광산구 
7724,각화중,4576,두암81(무등파크),각화동,각화동
7725,전남대병원/남광주시장,1147,228(구151화순사평),학동, 동구 
7726,신광(삼도),5654,송정97,삼도동, 광산구 
7727,금호한국아파트,2011,대촌270,금호1동, 서구 
7728,마재대주아파트,2024,매월61(칠석),금호2동, 서구 
7729,서방시장(북),4422,충효187,풍향동, 북구 
7730,공구의거리,4444,임곡89,운암2동, 북구 
7731,금호타이어,5221,송정93,소촌동,소촌동
7732,송정시장,5161,송정96,송정2동, 광산구 
7733,수완모아엘가,5744,마을700,수완동, 광산구 
7734,첨단1동행정복지센터,5410,첨단94,첨단1동, 광산구 
7735,도선사,4226,문흥39,문흥1동, 북구 
7736,풍암모아아파트,2259,마을763,풍암동, 서구 
7737,응암공원,5406,문흥39,첨단1동, 광산구 
7738,동곡,5017,송정99,하산동,광산구
7739,신용두,4053,용전84,용두동,용두동
7740,매월동(동),2329,매월61(세하),매월동,매월동
7741,월계중,5405,첨단94,첨단1동, 광산구 
7742,시청,2233,상무63,치평동, 서구 
7743,서남하이츠(국제양궁장),3225,대촌71,주월2동, 남구 
7744,문흥라인동산아파트,4234,진월17,문흥1동, 북구 
7745,하남삼성전자사거리(북),5517,첨단92,오선동,오선동
7746,수완양우내안애,5735,선운101,수완동, 광산구 
7747,풍암우미아파트,2263,마을763,풍암동, 서구 
7748,마재우체국,2246,대촌71,풍암동, 서구 
7749,지원화훼단지,1175,지원45,소태동,동구
7750,진성아파트,2202,1187,광천동, 서구 
7751,송암공단입구,3156,진월07,송하동,송하동
7752,조선대,1048,운림35,서석동,서석동
7753,도산파출소,5006,진월75,도산동, 광산구 
7754,장등동,4310,송암74,장등동,장등동
7755,첨단종점,4117,첨단94,월출동,월출동
7756,광천초교,2034,임곡89,농성1동, 서구 
7757,광주송정역(동),5800,송정100,송정2동, 광산구 
7758,풍암저수지,2265,금남59,풍암동, 서구 
7759,예림,5069,송정197,명도동,광산구
7760,송화마을4단지,3258,금남55,노대동,노대동
7761,절골입구(북),2333,진월77,세하동,서구
7762,매동,5040,임곡90,선동,선동
7763,송정호반아파트,5013,선운101,도산동, 광산구 
