idx,i,dis_5159,dis_5745,dis_5445,dis_4475,dis_4406,dis_2002,dis_2232,dis_1130,dis_3236,time
1384,5889,7.620534134,4.129314005,5.536906185,10.52483095,12.32394904,10.18279647,8.416097567,14.08759563,14.41008763,18_20
1385,5891,7.847356189,4.340674831,5.631423633,10.66172593,12.5083508,10.4003111,8.65021843,14.30204823,14.64891707,18_20
1386,5892,7.957868453,4.2049369,5.382691959,10.43621898,12.32707332,10.27015584,8.560709874,14.164937,14.57306014,18_20
1387,5894,7.54237932,3.786675173,5.190072353,10.16235155,11.96447295,9.846807726,8.108273268,13.7481123,14.11441625,18_20
1388,5896,7.197692065,3.466399635,5.079733725,9.967136426,11.68791067,9.514121458,7.746807849,13.42049263,13.74556758,18_20
1389,5898,6.668757879,2.982854895,4.948542139,9.669934768,11.25410338,8.989667442,7.175512792,12.90180519,13.16043374,18_20
1390,5901,2.938620387,8.760445499,12.02215544,14.90727286,14.64286536,11.33110341,9.069476445,14.4490279,12.58486291,18_20
1391,5902,2.863395776,8.393292105,11.63802649,14.6660452,14.51980832,11.23087383,8.944818389,14.44591027,12.70440977,18_20
1392,5904,2.563412258,8.045295898,11.29330619,14.31618511,14.18979222,10.90754559,8.616196344,14.15216486,12.46383063,18_20
1393,5906,2.34830362,8.050768738,11.31351143,14.22462088,14.02471401,10.72827295,8.448950563,13.92554379,12.18624017,18_20
1394,5908,2.397617961,8.286408189,11.55705874,14.37673306,14.10139992,10.79070451,8.527823252,13.92531384,12.10695194,18_20
1395,5911,2.080011,8.454986335,11.73560071,14.10667719,13.54039673,10.19806747,8.016413787,13.11129509,11.08213934,18_20
1396,5913,1.442378702,7.836416434,11.09830037,13.25412321,12.61056775,9.265771947,7.105667363,12.16285877,10.17575667,18_20
1397,5924,7.606852719,2.428063855,3.561843223,8.485113992,10.36473883,8.435594598,6.90496948,12.2981348,12.93895209,18_20
1398,5925,7.627433261,2.415905831,3.524502793,8.45122957,10.33736896,8.416908475,6.894229429,12.27741737,12.92771602,18_20
1399,5926,7.828390831,2.268217897,3.096718678,8.048756671,9.998264436,8.171165852,6.738262552,12.00734141,12.76034964,18_20
1400,5927,7.841203599,2.290100571,3.10675002,8.064719648,10.01821988,8.193166686,6.760386115,12.02901966,12.7825485,18_20
1401,5928,8.18533692,2.584961137,3.018208531,8.07900603,10.13738527,8.407128945,7.034910262,12.21924389,13.04607455,18_20
1402,5929,8.141520259,2.555037834,3.039373241,8.089186319,10.13429802,8.390691626,7.009054281,12.20644051,13.02222609,18_20
1403,5930,8.524162824,2.908394974,3.004475673,8.144368119,10.3004856,8.657468933,7.336934278,12.44604973,13.33660325,18_20
1404,5931,8.531531449,2.901192567,2.981048019,8.121707722,10.28055394,8.642293613,7.326471238,12.42923383,13.32476011,18_20
1405,5936,9.716458302,3.511863496,1.803076286,7.007759526,9.535971942,8.3997111,7.492407435,11.99119179,13.3069156,18_20
1406,5937,9.726626825,3.524292141,1.813776531,7.017209622,9.547915165,8.413441636,7.506364163,12.00433721,13.32085853,18_20
1407,5948,10.22622875,3.843225799,1.087956893,6.085406812,8.786538226,7.964537552,7.338063539,11.39669313,12.95669689,18_20
1408,5950,6.420864789,3.06103861,5.183531828,9.836895929,11.34580498,9.012653055,7.14724088,12.92728355,13.10647388,18_20
1409,5953,6.203536984,2.95414279,5.214483905,9.790243721,11.2370404,8.860213716,6.968368562,12.77499386,12.91415374,18_20
1410,5956,8.105550053,4.45879037,5.59056448,10.66564325,12.57621364,10.52394174,8.809471672,14.41889838,14.81909796,18_20
1411,5957,8.085527825,4.4447211,5.587648857,10.65955775,12.56564966,10.50973938,8.793140653,14.40515797,14.80221032,18_20
1412,5958,10.63783368,4.225892192,0.968627863,5.264656169,8.107435717,7.577402649,7.212043696,10.8419795,12.60879541,18_20
1413,5959,10.6261799,4.21484949,0.953366368,5.242843841,8.08289762,7.55261614,7.189911895,10.81677285,12.58414654,18_20
1414,5961,2.455486434,4.131178367,7.343906574,9.667212064,9.559957359,6.354945035,4.033384759,9.902912582,8.984243794,18_20
1415,5962,2.483092748,4.101076208,7.313816803,9.642821092,9.543304184,6.341546165,4.019890867,9.895389734,8.987729241,18_20
1416,5963,5.136182445,2.734378534,5.567462968,9.713005216,10.83277132,8.232698365,6.200815116,12.13081258,12.04357336,18_20
1417,5964,5.124712068,2.768914094,5.600012958,9.74751947,10.86466965,8.260818724,6.225435599,12.15817552,12.06354859,18_20
1418,5967,1.804239392,5.878414022,9.127839074,12.26313163,12.38211748,9.19106889,6.86958782,12.68620907,11.45376091,18_20
1419,5968,1.770241509,5.851904783,9.103845804,12.22524194,12.33795587,9.145530357,6.82410063,12.63925631,11.407304,18_20
1420,5969,6.09167891,1.068425778,3.901165405,8.008505783,9.345872663,7.028952118,5.274069591,10.94019427,11.29612677,18_20
1421,5977,10.18980384,3.790276823,0.507969283,5.057098684,7.765326444,7.104731718,6.698702472,10.43155772,12.12954543,18_20
1422,6007,11.28891226,16.14160317,18.82085792,18.25043495,15.72083848,13.27411986,12.62487559,13.16693127,9.598496367,18_20
1423,6008,11.28974013,16.14344355,18.82301457,18.25328147,15.72394027,13.27691805,12.62726378,13.17023579,9.601812367,18_20
1424,6009,10.5868025,15.50848604,18.22668623,17.79010001,15.34033908,12.80437157,12.06952937,12.87673722,9.320638506,18_20
1425,6020,8.782333838,15.19479788,18.4586881,20.2343469,18.96466791,15.70635184,13.88667059,17.61656947,14.61250537,18_20
1426,6022,9.468163713,15.8808441,19.14486798,20.89888887,19.59377404,16.347128,14.54810318,18.19465619,15.14393011,18_20
1427,6038,13.23037418,18.52701036,21.3251079,20.95548855,18.45624782,15.97165131,15.21844413,15.88890572,12.31899187,18_20
1428,6047,12.97748473,18.21314131,20.99288232,20.58556698,18.07628481,15.60318901,14.86960547,15.50432952,11.93438887,18_20
1429,6052,11.56536393,17.9530918,21.23519175,23.27536838,22.08789445,18.81511743,16.94635139,20.75100839,17.71133373,18_20
1430,6053,11.5898513,17.97738181,21.25950564,23.30024499,22.11251132,18.83984303,16.97121446,20.77489824,17.73443381,18_20
1431,6055,11.88940545,18.27352277,21.55600444,23.6085956,22.4209544,19.14882311,17.28008958,21.07759608,18.02967173,18_20
1432,6063,12.25616097,18.64060493,21.92308323,23.96714032,22.76525851,19.49727311,17.63623966,21.40171192,18.33620521,18_20
1433,6064,12.27586303,18.66085085,21.94328164,23.98417281,22.77981636,19.5124803,17.65279813,21.41359761,18.34611375,18_20
1434,6065,12.56408631,18.9476942,22.23026358,24.27298466,23.06306598,19.79763781,17.94092591,21.68641853,18.60896037,18_20
1435,6069,19.04371073,14.19789451,12.00549028,7.231372721,7.707623343,10.96634085,12.99091613,9.851081055,13.42102523,18_20
1436,6080,18.21967323,13.25376951,11.01260147,6.308402522,7.072920515,10.25568205,12.2106303,9.452502539,13.01214031,18_20
1437,6096,21.44270592,18.14548512,16.83163201,11.60763745,9.998458649,13.11010266,15.43006779,10.08338463,13.06710603,18_20
1438,6118,16.22320305,9.884118922,6.622733196,6.376640192,9.70990036,11.06689377,11.73323534,12.94977827,15.7784635,18_20
1439,6128,17.49335387,11.10035868,7.817073979,7.942692156,11.26387509,12.61805132,13.21667134,14.50490309,17.34571741,18_20
1440,6185,22.62163985,17.8080154,15.52176037,10.84990168,11.12287814,14.44275209,16.53636119,12.85263978,16.37409636,18_20
1441,6187,21.83492276,17.08881313,14.8675145,10.11839681,10.31249615,13.63669664,15.74150857,12.03762054,15.56293165,18_20
1442,6192,23.50388751,18.6100176,16.25139338,11.67263543,12.03867932,15.35191136,17.43023625,13.78521862,17.30488437,18_20
1443,6194,23.93185073,19.02882604,16.65531377,12.09545614,12.46324137,15.77806371,17.85802922,14.18925523,17.70306969,18_20
1444,6238,16.07005441,16.12124632,17.40756475,22.56963559,24.3994887,21.98269215,19.91389805,25.88169401,25.48887089,18_20
1445,6340,20.21772445,21.22791516,22.13905752,18.3267387,14.92897425,15.35399005,16.78382057,11.88999529,10.78916932,18_20
1446,6369,14.30408655,17.15151502,19.03354187,16.7865412,13.60316659,12.34846118,12.80712918,10.44869007,7.388672122,18_20
1447,6383,20.35315149,21.19130378,22.02066086,18.11367526,14.72805238,15.27313564,16.76624539,11.73720005,10.80613116,18_20
1448,6385,20.27205658,21.18357041,22.04867235,18.18336421,14.79187103,15.28393645,16.74979947,11.77894721,10.77354913,18_20
1449,6386,20.26327635,21.15523291,22.01183753,18.13741959,14.74708624,15.25100783,16.72356578,11.7388232,10.75125876,18_20
1450,6391,20.13014599,21.01025778,21.86603342,17.99477753,14.60374686,15.10520144,16.5792593,11.59359137,10.60866958,18_20
1451,6392,20.13582226,21.01983844,21.87717494,18.00746418,14.61624652,15.11563188,16.58843261,11.60530536,10.61705383,18_20
1452,6393,19.29032559,20.25078525,21.17188462,17.40106968,13.9977406,14.38001289,15.80734702,10.93689541,9.816170429,18_20
1453,6394,19.39287319,20.34594052,21.26006121,17.47783026,14.07566355,14.47135614,15.9037081,11.02031956,9.914463922,18_20
1454,6395,21.07215486,21.83084632,22.6006553,18.60912296,15.23932525,15.88598252,17.41942679,12.29748981,11.48250199,18_20
1455,6399,19.213649,20.52002799,21.59586932,18.00781714,14.59511669,14.75206917,16.05044213,11.46397651,10.01917941,18_20
1456,6400,19.21988279,20.52685056,21.6027344,18.01451326,14.60181905,14.75893749,16.05724998,11.47076202,10.02597074,18_20
1457,6402,19.66987348,20.61124498,21.51032568,17.70188407,14.30270674,14.72876782,16.1714912,11.26037974,10.18601964,18_20
1458,6407,19.35938623,20.58564363,21.62143042,17.98070775,14.56962365,14.78925507,16.12113882,11.45700321,10.09570363,18_20
1459,6410,19.6858263,20.83730442,21.82903669,18.12574349,14.71810157,15.01187176,16.37907188,11.63030495,10.36218528,18_20
1460,6411,19.68845367,20.84184371,21.83433161,18.13182814,14.72414098,15.01691502,16.3834771,11.63604224,10.36638645,18_20
1461,6419,17.23106854,10.84470106,7.561977662,7.637920363,10.9627789,12.31256771,12.91993852,14.20359257,17.03965714,18_20
1462,6446,12.82853135,18.76067613,21.79853525,22.1890437,20.04908517,17.23208482,16.07526949,17.8113852,14.29980743,18_20
1463,6450,12.98343486,18.97010595,22.02821722,22.4896495,20.38092503,17.5406766,16.35085961,18.16882014,14.6645476,18_20
1464,6451,13.00492707,19.08486379,22.18010375,22.78993051,20.75511455,17.86219011,16.60140218,18.60981216,15.12798663,18_20
1465,6457,18.71724384,20.18970403,21.35469549,17.89313185,14.48055028,14.49037248,15.71234059,11.31083443,9.677505324,18_20
1466,6466,17.99638343,19.70778619,20.99994374,17.72734968,14.3249299,14.12074987,15.22740151,11.11384574,9.21095193,18_20
1467,6608,16.01246686,19.34808508,21.35875023,19.23093197,16.05377649,14.74283551,15.08120179,12.89479212,9.820753569,18_20
1468,6610,16.09558171,19.53978697,21.59009173,19.52578184,16.36487332,15.00534953,15.29897953,13.21659071,10.10743525,18_20
1469,6620,20.38895551,21.36902495,22.26104682,18.42210796,15.02762558,15.48460902,16.92861965,12.00180536,10.94003032,18_20
1470,6622,12.99969833,19.13028804,22.24635444,22.94611491,20.95738388,18.0335339,16.73044698,18.85415871,15.3878406,18_20
1471,1030,13.21191191,10.58858055,10.24954563,5.70178813,2.491699329,4.956952686,7.270340865,2.193444749,5.744973207,18_20
1472,1038,13.64565301,11.24043869,10.96065846,6.40420661,3.20553449,5.501118175,7.7928221,2.272344481,5.67975704,18_20
1473,1049,12.02762068,10.43279195,10.74027943,6.908651328,3.502385693,4.390461109,6.497526796,0.477606354,3.691369697,18_20
1474,1051,12.37414944,10.37549572,10.45394424,6.368462566,2.959230812,4.429406252,6.651243319,0.913338212,4.423018501,18_20
1475,1065,13.51423055,11.58658146,11.5582139,7.21656755,3.888921247,5.653268874,7.864239495,1.92625754,4.96442153,18_20
1476,1074,14.30879249,14.92179812,15.93773248,12.53558432,9.136726293,9.093623618,10.47955055,5.92112778,4.522783474,18_20
1477,1075,14.33718399,14.93353346,15.94082465,12.5265665,9.126494056,9.099279426,10.49324608,5.913296949,4.542207416,18_20
1478,1080,14.64460158,15.36730464,16.40659981,13.00596707,9.605260967,9.557844975,10.91755615,6.392984099,4.934918663,18_20
1479,1082,13.74095343,13.98867344,14.89585793,11.42005026,8.018895905,8.084305364,9.584173337,4.809408804,3.783255076,18_20
1480,1086,15.16535659,15.91111546,16.92881294,13.46694946,10.05970693,10.08816048,11.46332529,6.865093176,5.481632571,18_20
1481,1101,13.38189925,12.3232586,12.70894539,8.744885481,5.337325207,6.258228986,8.224719436,2.403842546,3.911406656,18_20
1482,1132,10.96066573,9.128593911,9.498012118,5.976432982,2.699656288,3.094744933,5.256245394,0.839387593,3.743584714,18_20
1483,1169,13.9517252,11.93243438,11.8122815,7.3483376,4.088889247,6.040310962,8.271254632,2.367002114,5.371525758,18_20
1484,1678,14.56435588,15.57988737,16.74262258,13.49376269,10.10871452,9.870048316,11.1091726,6.876094644,5.07909872,18_20
1485,1681,12.42626396,12.35394022,13.24481261,9.894621066,6.52601463,6.429081682,7.976782751,3.285007983,2.458928928,18_20
1486,2030,5.998222193,7.688983363,9.93629411,9.389202268,7.457299852,4.432568414,3.620095703,6.127702404,3.995906797,18_20
1487,2113,5.038593471,10.15724819,13.10450167,13.70128042,12.02732375,8.889590547,7.430537403,10.53620585,7.633483373,18_20
1488,2118,5.194378064,7.442063315,9.907754736,9.797160612,8.084550163,4.928137125,3.721625766,6.929344573,4.812025156,18_20
1489,2121,6.452804369,8.655452077,10.9220703,10.21856347,8.079608535,5.232230568,4.599779483,6.388879695,3.727784593,18_20
1490,2123,6.435173,8.955003201,11.28551208,10.64641015,8.498954522,5.660691422,4.978128543,6.746021281,3.941618654,18_20
1491,2127,4.335884805,8.426455172,11.24604422,11.7074444,10.12211277,6.928065409,5.438944821,8.875790548,6.347312345,18_20
1492,2148,4.541268636,8.826128091,11.65654877,12.09011415,10.44979663,7.283641984,5.838495535,9.111766431,6.463149727,18_20
1493,2153,5.386789013,10.26697817,13.15062501,13.55622195,11.77761928,8.693004116,7.34245221,10.18609276,7.212580499,18_20
1494,2154,6.124802229,8.625391891,10.991563,10.47406807,8.419255812,5.499605797,4.70308858,6.793949944,4.133271923,18_20
1495,2169,10.20166535,8.097263114,8.501021121,5.289142858,2.328217218,2.091773829,4.329877935,1.875328788,4.155899036,18_20
1496,2193,7.79441101,5.058367777,6.003170315,4.85275449,3.940491432,1.007305249,1.671565482,4.913764505,5.878168053,18_20
1497,2218,4.957958966,5.094311838,7.469236531,7.843128455,6.832400857,3.486830503,1.489594226,6.71193409,5.882233282,18_20
1498,2226,5.072435347,4.718709066,7.054071998,7.513300092,6.649426167,3.322011783,1.164968541,6.724755018,6.113215607,18_20
1499,2249,7.346787699,9.207941032,11.28344621,10.15101494,7.7624225,5.182432287,4.955207851,5.777403283,2.873240427,18_20
1500,2313,7.530141419,7.441220768,9.049626964,7.589397252,5.371144538,2.622545742,2.960925422,4.131882815,3.087785287,18_20
1501,2355,4.492884099,4.597348752,7.154936147,7.966956806,7.21938477,3.900587605,1.680713591,7.29231493,6.530383895,18_20
1502,2356,4.441981901,4.648809097,7.221036676,8.036885832,7.274392184,3.95171908,1.743733996,7.321330293,6.523248359,18_20
1503,2357,4.31832159,4.446829984,7.076612106,8.048434768,7.386740104,4.081901356,1.823231219,7.513930858,6.76128616,18_20
1504,2418,7.135401005,8.681363018,10.71681239,9.61306156,7.302389723,4.634414978,4.393278554,5.489487455,2.898737034,18_20
1505,2441,7.825556577,8.215635849,9.874213313,8.284945649,5.854803629,3.37249282,3.7442748,4.14726865,2.393367878,18_20
1506,2445,5.170100999,6.178389792,8.522562338,8.508536304,7.082392294,3.789713261,2.322013724,6.44410023,5.084468186,18_20
1507,3006,6.343779995,12.01282645,15.04443191,15.75308986,14.01903943,10.9231841,9.479196662,12.35920544,9.238626671,18_20
1508,3008,7.40825068,12.11314869,14.86715033,14.7597619,12.60910292,9.786102949,8.800957118,10.55657461,7.205655666,18_20
1509,3016,7.861539574,12.52915755,15.25548958,15.0439531,12.82110117,10.06094456,9.149434662,10.67894511,7.269977646,18_20
1510,3040,9.34516839,14.83373823,17.75688806,17.93166752,15.79743584,12.96865976,11.87247651,13.65226797,10.20104295,18_20
1511,3054,8.514263878,11.93964169,14.29910423,13.32945578,10.79180274,8.372279092,7.977753392,8.377242537,4.868525767,18_20
1512,3060,7.384216719,12.12253875,14.88607162,14.80205448,12.66216664,9.830376363,8.831008193,10.6192975,7.273093285,18_20
1513,3097,10.24293659,9.457975541,10.34986953,7.420102047,4.303859947,3.506135776,5.1610022,1.683156913,2.086189025,18_20
1514,3112,10.53760169,10.28932026,11.32867449,8.446746834,5.275822858,4.455472395,5.893959342,2.330475786,1.246772357,18_20
1515,3128,11.13575297,10.85587556,11.80723378,8.720239393,5.454594905,4.957962416,6.483419774,2.321059484,1.534076315,18_20
1516,3203,9.683594354,8.301165726,9.08221332,6.279337995,3.395923775,2.272234974,4.157735868,1.919380334,3.148755231,18_20
1517,3252,10.84750211,11.34777536,12.61208639,9.889798905,6.710879065,5.737507952,6.878855405,3.65522855,0.885679748,18_20
1518,3265,10.5165897,12.28574707,14.00609148,11.86234021,8.836287008,7.303280884,7.855843049,5.904823157,2.453405439,18_20
1519,3277,10.64762271,11.62772273,13.07646074,10.58797054,7.472220454,6.244365956,7.14773465,4.473938016,1.207372317,18_20
1520,3281,10.81713735,12.60587623,14.30841002,12.1026178,9.041501034,7.585221558,8.17192524,6.061239899,2.678249332,18_20
1521,3292,11.00546019,12.19028401,13.67456566,11.17399555,8.030206105,6.847538673,7.713135482,4.977491891,1.811277312,18_20
1522,3298,9.104339472,8.870680182,10.13226681,7.826619117,5.015542591,3.287858451,4.428719807,2.867356027,1.752116316,18_20
1523,3299,8.861829574,8.436215804,9.684253337,7.461145448,4.754535413,2.848245788,4.008698933,2.899897708,2.197824392,18_20
1524,3312,7.933998246,10.62645578,12.8376954,11.73403126,9.224538176,6.781362864,6.502077919,6.937257246,3.557465056,18_20
1525,4008,12.86316401,6.474047181,3.192479082,5.069565322,8.390010685,8.744268636,8.890620543,11.4543055,13.73399517,18_20
1526,4013,10.53694544,4.230927755,1.181270213,4.236545501,7.061690436,6.687933054,6.55365105,9.837339389,11.72615144,18_20
1527,4018,17.27192535,11.35687293,8.418210055,5.623490283,8.294492585,10.59602637,11.90577623,11.41558209,14.67659477,18_20
1528,4050,16.61832499,10.68510227,7.748253429,5.066633727,7.879645698,10.05355597,11.30155354,11.04574509,14.24237262,18_20
1529,4055,14.08637371,7.771316386,4.539900744,4.813550711,8.226891806,9.159521462,9.659879414,11.4182277,14.01212732,18_20
1530,4072,9.80172976,4.353268582,3.029881063,2.628632656,4.72939526,4.337283517,4.70601679,7.388705875,9.35232996,18_20
1531,4074,10.16768594,4.540121926,2.840752738,2.529655794,4.96249063,4.779656288,5.165785606,7.728793849,9.780977633,18_20
1532,4095,13.85383264,8.080083151,5.428861621,2.455185568,5.699343359,7.395429329,8.518617535,8.940597441,11.87044943,18_20
