,route,id,weekday,route_congestion,id_congestion,weekday_congestion
5550,마을799,4147,6,0.010605132031229182,0.017486033519553072,0.0
5551,금남57,4062,5,0.2846598630392496,0.02905027932960894,0.5360689222804216
5552,매월26,2311,5,0.5407285032907884,0.016983240223463685,0.5360689222804216
5553,좌석02,6451,5,0.3378187534972954,0.04698324022346369,0.5360689222804216
5554,문흥39,4175,2,0.2486343894055264,0.07899441340782123,0.8655934637086173
5555,마을720,5309,0,0.23315302832476217,0.19100558659217876,0.48623778995692346
5556,금호46,5424,1,0.43222574542353914,0.03217877094972067,0.8892147147450804
5557,일곡10,5191,4,0.321564656665512,0.04005586592178771,1.0
5558,지원45,1139,4,0.5008926430227291,0.030111731843575417,1.0
5559,매월26,4376,0,0.5407285032907884,0.03162011173184357,0.48623778995692346
5560,두암81(각화초교),4171,1,0.03354739001838578,0.208268156424581,0.8892147147450804
5561,운림54,4165,2,0.5250872658477443,0.053966480446927374,0.8655934637086173
5562,운림50,3221,4,0.2093048042846865,0.005977653631284917,1.0
5563,송암47,3220,1,0.23600415678541928,0.0027374301675977654,0.8892147147450804
5564,진월177,6604,6,0.020197713768019397,0.002458100558659218,0.0
5565,송암68,3258,2,0.25761411175357724,0.0028491620111731845,0.8655934637086173
5566,금호46,2013,6,0.43222574542353914,0.056033519553072626,0.0
5567,첨단20,2081,4,0.3153294785365984,0.07726256983240225,1.0
5568,일곡38,2217,0,0.3309707159796424,0.12189944134078214,0.48623778995692346
5569,일곡28,2100,6,0.6248234698499826,0.03603351955307262,0.0
5570,마을700,5316,4,0.3366463268405766,0.1023463687150838,1.0
5571,첨단09,5195,6,0.7431586239974419,0.07798882681564247,0.0
5572,좌석02,6446,4,0.3378187534972954,0.01452513966480447,1.0
5573,첨단23,4238,6,0.20605398491832982,0.09329608938547487,0.0
5574,양산60,4030,3,0.07599456420368249,0.049664804469273745,0.9594919813133251
5575,일곡38,4515,1,0.3309707159796424,0.004189944134078213,0.8892147147450804
5576,진월07,4197,1,0.9999999999999999,0.16675977653631285,0.8892147147450804
5577,마을700,5503,4,0.3366463268405766,0.0016201117318435754,1.0
5578,수완49,4149,6,0.11593700871326175,0.07793296089385475,0.0
5579,송암72,2070,6,0.27237602920408216,0.013519553072625699,0.0
5580,진월75,2248,4,0.15995630046097684,0.011229050279329609,1.0
5581,매월16,2254,4,0.31210530523062163,0.1570949720670391,1.0
5582,좌석02,4435,2,0.3378187534972954,0.11385474860335196,0.8655934637086173
5583,송암72,2032,2,0.27237602920408216,0.15307262569832403,0.8655934637086173
5584,지원45,2232,3,0.5008926430227291,0.1877094972067039,0.9594919813133251
5585,1187,1130,5,0.060060220096458734,0.9485474860335196,0.5360689222804216
5586,첨단95,1141,2,0.3482640091662448,0.14782122905027933,0.8655934637086173
5587,상무62(상무역행),2069,0,0.021982999813477577,0.049217877094972065,0.48623778995692346
5588,마을715(대촌),3236,0,0.05936742252657944,0.2082122905027933,0.48623778995692346
5589,봉선27,4432,6,0.6712142609715153,0.15983240223463688,0.0
5590,매월06,1127,6,0.44267100109248847,0.1653631284916201,0.0
5591,운림51,1158,6,0.45591409310133496,0.009385474860335197,0.0
5592,문흥18,5303,1,0.7325534919662127,0.061452513966480445,0.8892147147450804
5593,좌석02,1123,6,0.3378187534972954,0.6229050279329609,0.0
5594,매월61(세하),2084,2,0.06307122491939567,0.03167597765363128,0.8655934637086173
5595,봉선37,1045,1,0.6160036238642116,0.0564804469273743,0.8892147147450804
5596,금남59,4525,3,0.20925151216392657,0.006592178770949721,0.9594919813133251
5597,지원25,2119,1,0.27773188734045673,0.008044692737430168,0.8892147147450804
5598,금남58,4436,2,0.136294598843561,0.0264804469273743,0.8655934637086173
5599,일곡28,3136,1,0.6248234698499826,0.16558659217877095,0.8892147147450804
5600,문흥39,4165,0,0.2486343894055264,0.053966480446927374,0.48623778995692346
5601,마을700,5502,2,0.3366463268405766,0.00039106145251396646,0.8655934637086173
5602,송정98,5274,0,0.5382770657358309,0.08832402234636873,0.48623778995692346
5603,금호46,5321,3,0.43222574542353914,0.020391061452513966,0.9594919813133251
5604,419,4382,5,0.0880385834954302,0.022569832402234636,0.5360689222804216
5605,운림51,5110,6,0.45591409310133496,0.011061452513966482,0.0
5606,운림54,1045,3,0.5250872658477443,0.0564804469273743,0.9594919813133251
5607,지원45,2234,1,0.5008926430227291,0.0029608938547486035,0.8892147147450804
5608,선운14,2072,5,0.15142956113938555,0.01111731843575419,0.5360689222804216
5609,첨단30,2179,0,0.37576274347837674,0.0027374301675977654,0.48623778995692346
5610,금호36,2351,1,0.5318553651842575,0.008324022346368715,0.8892147147450804
5611,마을760,2400,5,0.17114764582056544,0.0007821229050279329,0.5360689222804216
5612,첨단20,5103,3,0.3153294785365984,0.0049720670391061456,0.9594919813133251
5613,지원25,2183,2,0.27773188734045673,0.008212290502793297,0.8655934637086173
5614,마을700,5288,2,0.3366463268405766,0.057206703910614526,0.8655934637086173
5615,문흥39,2284,4,0.2486343894055264,0.05128491620111732,1.0
5616,첨단30,4031,3,0.37576274347837674,0.01860335195530726,0.9594919813133251
5617,마을777,4460,4,0.1195075808041781,0.04452513966480447,1.0
5618,지원152(능주역),6299,4,0.07815289509446029,0.000111731843575419,1.0
5619,매월26,2031,3,0.5407285032907884,0.11044692737430169,0.9594919813133251
5620,순환01(운천저수지),2003,3,0.2811958751898532,0.3326815642458101,0.9594919813133251
5621,진월17,3155,0,0.45245010525193846,0.03787709497206704,0.48623778995692346
5622,용전86,4475,5,0.03887660209438034,0.35368715083798885,0.5360689222804216
5623,수완12,3186,1,0.4011564390204908,0.028603351955307263,0.8892147147450804
5624,첨단92,5421,1,0.010471901729329318,0.004134078212290503,0.8892147147450804
5625,수완03,1017,0,0.9269365024381144,0.3832960893854749,0.48623778995692346
5626,금호36,4513,3,0.5318553651842575,0.034189944134078214,0.9594919813133251
5627,첨단22,2198,2,0.17258653308108396,0.02877094972067039,0.8655934637086173
5628,금남57,4109,1,0.2846598630392496,0.0123463687150838,0.8892147147450804
5629,첨단30,4352,5,0.37576274347837674,0.04268156424581006,0.5360689222804216
5630,송암73,3159,6,0.24938047909616562,0.03290502793296089,0.0
5631,일곡28,3150,2,0.6248234698499826,0.012960893854748605,0.8655934637086173
5632,첨단95,4499,1,0.3482640091662448,0.0049162011173184365,0.8892147147450804
5633,봉선37,1128,6,0.6160036238642116,0.10608938547486034,0.0
5634,첨단30,4534,2,0.37576274347837674,0.07134078212290504,0.8655934637086173
5635,수완03,3236,1,0.9269365024381144,0.2082122905027933,0.8892147147450804
5636,첨단20,2089,0,0.3153294785365984,0.1822905027932961,0.48623778995692346
5637,봉선27,5429,3,0.6712142609715153,0.006256983240223464,0.9594919813133251
5638,송정33,5159,0,0.24818140637906685,0.341731843575419,0.48623778995692346
5639,문흥18,4407,1,0.7325534919662127,0.28910614525139666,0.8892147147450804
5640,매월61(세하),1112,0,0.06307122491939567,0.2886033519553073,0.48623778995692346
5641,첨단40,5393,1,0.09374084041674438,0.030279329608938546,0.8892147147450804
5642,마을720,5297,0,0.23315302832476217,0.03916201117318436,0.48623778995692346
5643,금남57,4254,5,0.2846598630392496,0.07860335195530727,0.5360689222804216
5644,지원45,5150,3,0.5008926430227291,0.003687150837988827,0.9594919813133251
5645,마을777,4197,2,0.1195075808041781,0.16675977653631285,0.8655934637086173
5646,문흥18,4348,2,0.7325534919662127,0.10039106145251397,0.8655934637086173
5647,228(화순전대병원),1007,5,0.1584374750193184,0.07363128491620112,0.5360689222804216
5648,송정98,4149,1,0.5382770657358309,0.07793296089385475,0.8892147147450804
5649,매월06,2261,3,0.44267100109248847,0.0798882681564246,0.9594919813133251
5650,문흥80,1122,3,0.07378294119214475,0.5443016759776536,0.9594919813133251
5651,419,1010,6,0.0880385834954302,0.029776536312849163,0.0
5652,지원25,1141,3,0.27773188734045673,0.14782122905027933,0.9594919813133251
5653,봉선27,4553,2,0.6712142609715153,0.17525139664804468,0.8655934637086173
5654,첨단30,2037,3,0.37576274347837674,0.0022346368715083797,0.9594919813133251
5655,봉선37,2276,6,0.6160036238642116,0.2692737430167598,0.0
5656,진곡196,5732,0,0.14340909696501372,0.023743016759776536,0.48623778995692346
5657,금호46,2228,4,0.43222574542353914,0.035083798882681566,1.0
5658,문흥53,4201,1,0.07055876788616804,0.008603351955307263,0.8892147147450804
5659,매월16,5443,3,0.31210530523062163,0.015586592178770951,0.9594919813133251
5660,지원45,3211,1,0.5008926430227291,0.014860335195530728,0.8892147147450804
5661,송정29,5166,3,0.5279383943084014,0.05441340782122905,0.9594919813133251
5662,금호36,4185,0,0.5318553651842575,0.015195530726256984,0.48623778995692346
5663,지원45,2358,5,0.5008926430227291,0.0025139664804469273,0.5360689222804216
5664,문흥18,5303,6,0.7325534919662127,0.061452513966480445,0.0
5665,진월75,2351,3,0.15995630046097684,0.008324022346368715,0.9594919813133251
5666,지원52,1118,0,0.0071677902422126885,0.09469273743016761,0.48623778995692346
5667,매월26,2290,1,0.5407285032907884,0.02988826815642458,0.8892147147450804
5668,매월61(세하),2092,4,0.06307122491939567,0.020558659217877095,1.0
5669,운림51,5172,2,0.45591409310133496,0.027988826815642458,0.8655934637086173
5670,지원25,1155,6,0.27773188734045673,0.023016759776536312,0.0
5671,첨단30,4399,1,0.37576274347837674,0.04005586592178771,0.8892147147450804
5672,마을777,4432,1,0.1195075808041781,0.15983240223463688,0.8892147147450804
5673,매월06,2021,1,0.44267100109248847,0.002458100558659218,0.8892147147450804
5674,마을700,5930,2,0.3366463268405766,0.006536312849162011,0.8655934637086173
5675,매월16,2307,2,0.31210530523062163,0.012905027932960894,0.8655934637086173
5676,지원152(능주역),6410,3,0.07815289509446029,0.0031284916201117317,0.9594919813133251
5677,첨단20,5271,0,0.3153294785365984,0.10396648044692738,0.48623778995692346
5678,첨단22,2238,2,0.17258653308108396,0.13782122905027933,0.8655934637086173
5679,일곡28,4160,2,0.6248234698499826,0.028603351955307263,0.8655934637086173
5680,진월07,1118,1,0.9999999999999999,0.09469273743016761,0.8892147147450804
5681,진월07,4348,5,0.9999999999999999,0.10039106145251397,0.5360689222804216
5682,순환01(시청행),1027,0,0.2940392762930001,0.03636871508379888,0.48623778995692346
5683,첨단22,2214,6,0.17258653308108396,0.19519553072625698,0.0
5684,금남58,4147,0,0.136294598843561,0.017486033519553072,0.48623778995692346
5685,송암72,4534,1,0.27237602920408216,0.07134078212290504,0.8892147147450804
5686,운림54,4418,3,0.5250872658477443,0.07770949720670392,0.9594919813133251
5687,임곡90,5221,0,0.015481361080764209,0.006536312849162011,0.48623778995692346
5688,송암31,3242,4,0.09557941858296251,0.09033519553072626,1.0
5689,순환01(운천저수지),3226,1,0.2811958751898532,0.020614525139664802,0.8892147147450804
5690,송암68,3155,4,0.25761411175357724,0.03787709497206704,1.0
5691,419,1177,4,0.0880385834954302,0.03877094972067039,1.0
5692,금남55,1005,3,0.17927469423645714,0.04424581005586592,0.9594919813133251
5693,유덕65,2184,2,0.010338671427429454,0.00033519553072625693,0.8655934637086173
5694,진월177,5126,6,0.020197713768019397,0.05268156424581005,0.0
5695,지원45,2023,5,0.5008926430227291,0.0529608938547486,0.5360689222804216
5696,운림51,4512,3,0.45591409310133496,0.05268156424581005,0.9594919813133251
5697,진월78,3225,5,0.014255642303285458,0.017262569832402232,0.5360689222804216
5698,송암74,1015,1,0.2286231980601668,0.02653631284916201,0.8892147147450804
5699,매월16,2192,4,0.31210530523062163,0.05541899441340782,1.0
5700,봉선27,4541,3,0.6712142609715153,0.014134078212290504,0.9594919813133251
5701,금남59,3109,5,0.20925151216392657,0.004301675977653632,0.5360689222804216
5702,첨단22,5656,0,0.17258653308108396,0.02899441340782123,0.48623778995692346
5703,일곡28,3130,4,0.6248234698499826,0.04458100558659218,1.0
5704,문흥18,4410,0,0.7325534919662127,0.08659217877094973,0.48623778995692346
5705,금남59,3253,4,0.20925151216392657,0.010670391061452515,1.0
