정류장아이디,정류장 명칭,정류장 유형,중앙차로 여부,노드영문명,위도,경도,수집일시,단축아이디,도시코드,도시명
GUB2606270,자유무역관리원,1,,,35.95996475,126.5490875,2021-09-16 5:01,2606270,35020,군산시
GUB2606280,한남금속삼거리,1,,,35.94451523,126.5489121,2021-09-16 5:01,2606280,35020,군산시
GUB2606290,한남금속삼거리,1,,,35.94393158,126.5500641,2021-09-16 5:01,2606290,35020,군산시
GUB2606300,조달청비축기지삼거리,1,,,35.94513321,126.556221,2021-09-16 5:01,2606300,35020,군산시
GUB2606310,대륜중공업,1,,,35.954319,126.5552597,2021-09-16 5:01,2606310,35020,군산시
GUB2606320,조달청비축기지삼거리,1,,,35.94475174,126.5580216,2021-09-16 5:01,2606320,35020,군산시
GUB2606330,한국산업단지공단,1,,,35.96055222,126.5606155,2021-09-16 5:01,2606330,35020,군산시
GUB2606340,오식도정수장,1,,,35.96419907,126.560936,2021-09-16 5:01,2606340,35020,군산시
GUB2606350,신산테크,1,,,35.95461655,126.560936,2021-09-16 5:01,2606350,35020,군산시
GUB2606360,오식도정수장,1,,,35.96446609,126.5611801,2021-09-16 5:01,2606360,35020,군산시
GUB2606370,한국산업단지공단,1,,,35.96111679,126.5614929,2021-09-16 5:01,2606370,35020,군산시
GUB2606380,한국산업단지공단,1,,,35.96035004,126.5618668,2021-09-16 5:01,2606380,35020,군산시
GUB2606390,거산빌딩,1,,,35.94569778,126.5618973,2021-09-16 5:01,2606390,35020,군산시
GUB2606400,새만금초등학교,1,,,35.96644974,126.5630188,2021-09-16 5:01,2606400,35020,군산시
GUB2606410,거산빌딩삼거리,1,,,35.94543457,126.5637207,2021-09-16 5:01,2606410,35020,군산시
GUB2606420,맨하탄프라자,1,,,35.9646492,126.5669251,2021-09-16 5:01,2606420,35020,군산시
GUB2606430,맨하탄프라자건너편,1,,,35.96443176,126.567337,2021-09-16 5:01,2606430,35020,군산시
GUB2606440,오식도우리은행,1,,,35.96153259,126.5671845,2021-09-16 5:01,2606440,35020,군산시
GUB2606450,현대프라자건너편,1,,,35.96284866,126.5674667,2021-09-16 5:01,2606450,35020,군산시
GUB2606460,한성필하우스,1,,,35.96669769,126.5676117,2021-09-16 5:01,2606460,35020,군산시
GUB2606470,SNS인더스트리사거리,1,,,35.95543289,126.5680466,2021-09-16 5:01,2606470,35020,군산시
GUB2606480,가도사거리,1,,,35.94631577,126.5680008,2021-09-16 5:01,2606480,35020,군산시
GUB2606490,SNS인더스트리사거리,1,,,35.95495224,126.5670929,2021-09-16 5:01,2606490,35020,군산시
GUB2606500,SNS인더스트리사거리,1,,,35.95476532,126.5685577,2021-09-16 5:01,2606500,35020,군산시
GUB2606510,가도사거리,1,,,35.94601822,126.5694809,2021-09-16 5:01,2606510,35020,군산시
GUB2606520,기술원생활관,1,,,35.96701813,126.56987,2021-09-16 5:01,2606520,35020,군산시
GUB2606530,대우기숙사,1,,,35.96708298,126.5708008,2021-09-16 5:01,2606530,35020,군산시
GUB2606540,하수처리장,1,,,35.97323227,126.5716934,2021-09-16 5:01,2606540,35020,군산시
GUB2606550,대우기숙사,1,,,35.96473312,126.5716629,2021-09-16 5:01,2606550,35020,군산시
GUB2606560,분말근린공원,1,,,35.96386719,126.5719757,2021-09-16 5:01,2606560,35020,군산시
GUB2606570,하수처리장,1,,,35.97303391,126.572052,2021-09-16 5:01,2606570,35020,군산시
GUB2606580,한성산업삼거리,1,,,35.94701767,126.5749207,2021-09-16 5:01,2606580,35020,군산시
GUB2606590,한성산업삼거리,1,,,35.94671631,126.5764313,2021-09-16 5:01,2606590,35020,군산시
GUB2606600,성연산업사거리,1,,,35.9552803,126.5831223,2021-09-16 5:01,2606600,35020,군산시
GUB2606610,군산새만금컨벤션센타,1,,,35.94775009,126.5824204,2021-09-16 5:01,2606610,35020,군산시
GUB2606620,성연산업사거리,1,,,35.95553207,126.5818558,2021-09-16 5:01,2606620,35020,군산시
GUB2606630,새만금산업단지,1,,,35.94758224,126.584671,2021-09-16 5:01,2606630,35020,군산시
GUB2606640,군산항5부두,1,,,35.97331619,126.5852509,2021-09-16 5:01,2606640,35020,군산시
GUB2606650,대우출고사무소,1,,,35.97058487,126.5856247,2021-09-16 5:01,2606650,35020,군산시
GUB2606660,대우출고사무소,1,,,35.97063446,126.5860825,2021-09-16 5:01,2606660,35020,군산시
GUB2606670,두산인프라코어,1,,,35.96508408,126.5860367,2021-09-16 5:01,2606670,35020,군산시
GUB2606680,군산항5부두,1,,,35.97381592,126.5864105,2021-09-16 5:01,2606680,35020,군산시
GUB2606690,타타상용차출고,1,,,35.96569824,126.5865097,2021-09-16 5:01,2606690,35020,군산시
GUB2606700,교통공원사거리,1,,,35.96128464,126.5863113,2021-09-16 5:01,2606700,35020,군산시
GUB2606710,교통공원사거리,1,,,35.96226883,126.5867996,2021-09-16 5:01,2606710,35020,군산시
GUB2606720,엑스포사거리,1,,,35.94814682,126.5867844,2021-09-16 5:01,2606720,35020,군산시
GUB2606730,현대중공업남문,1,,,35.95888138,126.5336456,2021-09-16 5:01,2606730,35020,군산시
GUB2606740,인력개발원,1,,,35.95851517,126.5865402,2021-09-16 5:01,2606740,35020,군산시
GUB2606750,인력개발원건너편,1,,,35.95804977,126.5871277,2021-09-16 5:01,2606750,35020,군산시
GUB2606760,변전소사거리,1,,,35.95600128,126.5872574,2021-09-16 5:01,2606760,35020,군산시
GUB2606770,내초도마을입구,1,,,35.9556694,126.5922546,2021-09-16 5:01,2606770,35020,군산시
GUB2606780,한산,1,,,35.95746613,126.5971832,2021-09-16 5:01,2606780,35020,군산시
GUB2606790,한산,1,,,35.95716476,126.5960465,2021-09-16 5:01,2606790,35020,군산시
GUB2606800,지엠대우자동차,1,,,35.95983505,126.6008606,2021-09-16 5:01,2606800,35020,군산시
GUB2606810,지엠대우자동차,1,,,35.96006775,126.6018753,2021-09-16 5:01,2606810,35020,군산시
GUB2606820,군산에너지넷,1,,,35.97488022,126.6019058,2021-09-16 5:01,2606820,35020,군산시
GUB2606830,군산에너지넷,1,,,35.97469711,126.6024933,2021-09-16 5:01,2606830,35020,군산시
GUB2606840,장산도사거리,1,,,35.9751358,126.6064911,2021-09-16 5:01,2606840,35020,군산시
GUB2606850,장산도사거리,1,,,35.97498322,126.607666,2021-09-16 5:01,2606850,35020,군산시
GUB2606860,군산공항,1,,,35.92616653,126.6161423,2021-09-16 5:01,2606860,35020,군산시
GUB2606870,쌍용양회,1,,,35.96733475,126.6170578,2021-09-16 5:01,2606870,35020,군산시
GUB2606880,군산공항,1,,,35.92698288,126.6172714,2021-09-16 5:01,2606880,35020,군산시
GUB2606890,군산공항,1,,,35.92713165,126.6173172,2021-09-16 5:01,2606890,35020,군산시
GUB2606900,쌍용양회,1,,,35.96608353,126.6175766,2021-09-16 5:01,2606900,35020,군산시
GUB2606910,군산항3부두,1,,,35.96923447,126.6167297,2021-09-16 5:01,2606910,35020,군산시
GUB2606920,산동,1,,,35.92718506,126.6208801,2021-09-16 5:01,2606920,35020,군산시
GUB2606930,산동,1,,,35.92703629,126.6207504,2021-09-16 5:01,2606930,35020,군산시
GUB2606940,공진선박,1,,,35.96993256,126.6224899,2021-09-16 5:01,2606940,35020,군산시
GUB2606950,공진선박,1,,,35.96948242,126.6229172,2021-09-16 5:01,2606950,35020,군산시
GUB2606960,현대중공업남문,1,,,35.95915222,126.5335465,2021-09-16 5:01,2606960,35020,군산시
GUB2606970,송촌,1,,,35.92586517,126.6243973,2021-09-16 5:01,2606970,35020,군산시
GUB2606980,송촌,1,,,35.92603302,126.6245117,2021-09-16 5:01,2606980,35020,군산시
GUB2606990,장전,1,,,35.92488098,126.6273117,2021-09-16 5:01,2606990,35020,군산시
GUB2607000,장전,1,,,35.92504883,126.6273575,2021-09-16 5:01,2607000,35020,군산시
GUB2607010,장원,1,,,35.92959976,126.6304855,2021-09-16 5:01,2607010,35020,군산시
GUB2607020,군산항1부두,1,,,35.9705162,126.6282578,2021-09-16 5:01,2607020,35020,군산시
GUB2607030,해원조선,1,,,35.97290039,126.6280899,2021-09-16 5:01,2607030,35020,군산시
GUB2607040,해원조선,1,,,35.97399902,126.6284332,2021-09-16 5:01,2607040,35020,군산시
GUB2607050,군산항1부두,1,,,35.97054672,126.6286316,2021-09-16 5:01,2607050,35020,군산시
GUB2607060,장원,1,,,35.92350006,126.6297684,2021-09-16 5:01,2607060,35020,군산시
GUB2607070,장원,1,,,35.92361832,126.629837,2021-09-16 5:01,2607070,35020,군산시
GUB2607080,국제여객선터미널,1,,,35.97773361,126.6310577,2021-09-16 5:01,2607080,35020,군산시
GUB2607090,국제여객선터미널,1,,,35.97705078,126.6308594,2021-09-16 5:01,2607090,35020,군산시
GUB2607100,옥성마을,1,,,35.95983505,126.6320953,2021-09-16 5:01,2607100,35020,군산시
GUB2607110,옥성마을,1,,,35.95996475,126.6321106,2021-09-16 5:01,2607110,35020,군산시
GUB2607120,비행장,1,,,35.92110062,126.6333847,2021-09-16 5:01,2607120,35020,군산시
GUB2607130,비행장,1,,,35.92089844,126.6331711,2021-09-16 5:01,2607130,35020,군산시
GUB2607140,당매,1,,,35.94163513,126.6337585,2021-09-16 5:01,2607140,35020,군산시
GUB2607150,드림빌아파트,1,,,35.92177963,126.6358566,2021-09-16 5:01,2607150,35020,군산시
KJB511,소태역,,,Sotae Station,35.12393333,126.9320417,2021-09-16 5:01,1095,24,광주광역시
KJB512,산수무등파크,,,Sansu Mudeung Park Apt.,35.157075,126.9400361,2021-09-16 5:01,1038,24,광주광역시
KJB513,도산동행정복지센터,,,Dosan-dong Administration Welfare Center,35.12872222,126.7923056,2021-09-16 5:01,5015,24,광주광역시
KJB514,각화무등파크,,,Gakhwa Mudeung Park Apt.,35.17818333,126.9346861,2021-09-16 5:01,4222,24,광주광역시
KJB515,각화무등파크,,,Gakhwa Mudeung Park Apt.,35.17863056,126.9349472,2021-09-16 5:01,4173,24,광주광역시
KJB516,화정무등파크,,,Hwajeong Mudeung Park Apt.,35.15721667,126.8795472,2021-09-16 5:01,2280,24,광주광역시
KJB517,학동무등파크,,,Hak-dong Mudeung Park Apt.,35.13265278,126.9315778,2021-09-16 5:01,1163,24,광주광역시
KJB518,무양서원,,,Muyangsewon Confucian Academy,35.20873889,126.8397167,2021-09-16 5:01,5430,24,광주광역시
KJB519,무양서원,,,Muyangsewon Confucian Academy,35.20887222,126.8404417,2021-09-16 5:01,5429,24,광주광역시
KJB520,무진중,,,Mujin Middle School,35.144625,126.9005167,2021-09-16 5:01,3199,24,광주광역시
KJB521,무진중,,,Mujin Middle School,35.14471944,126.8995333,2021-09-16 5:01,3198,24,광주광역시
KJB522,유동사거리,,,Yu-dong Sageori,35.15973056,126.9065833,2021-09-16 5:01,4534,24,광주광역시
KJB523,문산중,,,Munsan Middle School,35.19012778,126.9235639,2021-09-16 5:01,4227,24,광주광역시
KJB524,문산중,,,Munsan Middle School,35.19099722,126.9240361,2021-09-16 5:01,4228,24,광주광역시
KJB525,문성석재,,,Munseong Stone,35.02166111,127.0769222,2021-09-16 5:01,6316,24,광주광역시
KJB526,문화아파트,,,Munhwa Apt.,35.17535278,126.9319472,2021-09-16 5:01,4177,24,광주광역시
KJB527,문화아파트,,,Munhwa Apt.,35.1754,126.9322917,2021-09-16 5:01,4176,24,광주광역시
KJB529,문화예술회관,,,Culture & Art Center,35.17545278,126.8807139,2021-09-16 5:01,4441,24,광주광역시
KJB530,문화예술회관후문,,,Culture & Art Center Back Gate,35.17876667,126.8802722,2021-09-16 5:01,4443,24,광주광역시
KJB531,문화중,,,Munhwa Middle School,35.17749722,126.9234639,2021-09-16 5:01,4419,24,광주광역시
KJB532,문화중,,,Munhwa Middle School,35.17759722,126.9236389,2021-09-16 5:01,4418,24,광주광역시
KJB534,문화초교,,,Munhwa Elementary School,35.17321667,126.9326944,2021-09-16 5:01,4178,24,광주광역시
KJB535,문화초교,,,Munhwa Elementary School,35.17255278,126.9327861,2021-09-16 5:01,4179,24,광주광역시
KJB536,문흥명지아파트,,,Munheung Myeongji Apt.,35.18401667,126.9242722,2021-09-16 5:01,4231,24,광주광역시
KJB537,문흥중,,,Munheung Middle School,35.18652778,126.9199694,2021-09-16 5:01,4238,24,광주광역시
KJB538,문흥1동행정복지센터,,,Munheung 1(il)-dong Administration Welfare Center,35.18774722,126.9217861,2021-09-16 5:01,4229,24,광주광역시
KJB539,문흥1동행정복지센터,,,Munheung 1(il)-dong Administration Welfare Center,35.18735556,126.921275,2021-09-16 5:01,4230,24,광주광역시
KJB540,문흥고가,,,Munheung Overpass,35.18133889,126.9290028,2021-09-16 5:01,4223,24,광주광역시
KJB541,문흥고가,,,Munheung Overpass,35.18144444,126.928675,2021-09-16 5:01,4180,24,광주광역시
KJB543,문흥중앙초교,,,Munheung Jungang Elementary School,35.18345278,126.9213972,2021-09-16 5:01,4246,24,광주광역시
KJB544,문흥중앙초교,,,Munheung Jungang Elementary School,35.18353333,126.9216333,2021-09-16 5:01,4245,24,광주광역시
KJB545,문흥지구입구(서),,,Munheung District Entrance (West),35.18954444,126.9335583,2021-09-16 5:01,4240,24,광주광역시
KJB546,제일장식,,,Jeil Jangsik,35.05675,126.9924472,2021-09-16 5:01,6619,24,광주광역시
KJB547,화순미륭아파트,,,Hwasun Miryung Apt,35.05745278,126.9923083,2021-09-16 5:01,6379,24,광주광역시
KJB548,박물관입구,,,Museum Entrance,35.18688056,126.880775,2021-09-16 5:01,4454,24,광주광역시
KJB549,박물관입구,,,Museum Entrance,35.18716389,126.8799222,2021-09-16 5:01,4206,24,광주광역시
KJB550,광주박물관,,,Gwangju National Museum,35.18635278,126.8818778,2021-09-16 5:01,4199,24,광주광역시
KJB551,광주박물관,,,Gwangju National Museum,35.186453,126.88377,2021-09-16 5:01,4200,24,광주광역시
KJB552,반촌,,,Banchon,35.19165,126.8514417,2021-09-16 5:01,5171,24,광주광역시
KJB553,방림교,,,Bangnimgyo Bridge,35.13380278,126.9230944,2021-09-16 5:01,1143,24,광주광역시
KJB554,방림삼거리,,,Bangnim Samgeori,35.13376111,126.9185472,2021-09-16 5:01,3084,24,광주광역시
KJB555,방송통신대,,,Korea National Open University,35.20963889,126.8371472,2021-09-16 5:01,5433,24,광주광역시
KJB556,방송통신대,,,Korea National Open University,35.20943333,126.8372528,2021-09-16 5:01,5434,24,광주광역시
KJB557,방혜,,,Banghye,35.19300278,126.7743917,2021-09-16 5:01,5334,24,광주광역시
KJB558,백길마을,,,Baekgil Village,35.21073611,126.7839194,2021-09-16 5:01,5515,24,광주광역시
KJB559,백동,,,Baekdong,35.04063889,127.0069639,2021-09-16 5:01,6318,24,광주광역시
KJB560,백동,,,Baekdong,35.04080556,127.0069889,2021-09-16 5:01,6317,24,광주광역시
KJB561,백암,,,Baegam,35.0247,126.9509722,2021-09-16 5:01,6347,24,광주광역시
KJB563,장성백운,,,Jangseong Baegun,35.24402778,126.7814833,2021-09-16 5:01,6216,24,광주광역시
KJB564,백운광장,,,Baegun Plaza,35.131783,126.900075,2021-09-16 5:01,3213,24,광주광역시
KJB566,백운광장,,,Baegun Plaza,35.13095,126.89967,2021-09-16 5:01,3212,24,광주광역시
KJB567,백운우체국,,,Baegun Post Office,35.13589167,126.9014417,2021-09-16 5:01,3093,24,광주광역시
KJB568,백운우체국,,,Baegun Post Office,35.13481944,126.9013861,2021-09-16 5:01,3092,24,광주광역시
KJB569,백운우체국,,,Baegun Post Office,35.13518611,126.9016,2021-09-16 5:01,3091,24,광주광역시
KJB570,백운초교(북),,,Baegun Elementary School (North),35.13796111,126.9014556,2021-09-16 5:01,3095,24,광주광역시
KJB571,광주학생독립운동기념관,,,Gwangju Student Independence Movement Memorial Hall,35.14467778,126.86415,2021-09-16 5:01,2078,24,광주광역시
KJB572,백화아파트,,,Baekhwa Apt.,35.12998056,126.9271528,2021-09-16 5:01,1144,24,광주광역시
KJB573,유덕초교,,,Yudeok Elementary School,35.16465278,126.8632583,2021-09-16 5:01,2197,24,광주광역시
KJB574,버들마을,,,Beodeul Village,35.16235833,126.8627861,2021-09-16 5:01,2191,24,광주광역시
KJB576,법림사,,,Beomnimsa Temple,35.08678333,126.9352556,2021-09-16 5:01,1084,24,광주광역시
KJB577,법림사,,,Beomnimsa Temple,35.08683056,126.9356056,2021-09-16 5:01,1085,24,광주광역시
KJB578,법원,,,District Court,35.15040556,126.9330611,2021-09-16 5:01,1054,24,광주광역시
KJB579,법원,,,District Court,35.14987778,126.9331,2021-09-16 5:01,1055,24,광주광역시
KJB580,벽라교,,,Byeongnagyo Bridge,35.05007778,126.9669444,2021-09-16 5:01,6349,24,광주광역시
KJB581,벽라리(화순역),,,Byeongna-ri (Hwasun Station),35.053215,126.965079,2021-09-16 5:01,6352,24,광주광역시
KJB582,첨단초교후문,,,Cheomdan Elementary School Back Gate,35.22088889,126.8392722,2021-09-16 5:01,5423,24,광주광역시
KJB583,서일초교,,,Seoil Elementary School,35.211237,126.897828,2021-09-16 5:01,4468,24,광주광역시
KJB584,벽송,,,Byeoksong,35.01184444,127.0820472,2021-09-16 5:01,6277,24,광주광역시
KJB585,벽송,,,Byeoksong,35.01183889,127.0818722,2021-09-16 5:01,6276,24,광주광역시
KJB586,벽송저수지,,,Byeoksong Reservoir,35.01558056,127.078675,2021-09-16 5:01,6279,24,광주광역시
KJB587,벽송저수지,,,Byeoksong Reservoir,35.01574722,127.0787222,2021-09-16 5:01,6278,24,광주광역시
KJB588,벽파정,,,Byeokpajeong,35.2035,126.7668611,2021-09-16 5:01,5336,24,광주광역시
KJB589,보강,,,Bogang,35.212725,126.6586306,2021-09-16 5:01,6226,24,광주광역시
KJB590,보건대후문,,,Health University Back Gate,35.19162778,126.8427222,2021-09-16 5:01,5174,24,광주광역시
KJB591,보건대후문,,,Health University Back Gate,35.191875,126.8426,2021-09-16 5:01,5175,24,광주광역시
KJB593,보화촌,,,Bohwachon,35.20608333,126.7632694,2021-09-16 5:01,5337,24,광주광역시
KJB1951,매화동(나주),,,Maehwadong(Naju),35.01984167,126.8284167,2021-09-16 5:01,6041,24,광주광역시
KJB1952,산제 아랫길,,,Sanje Downside,35.01728611,126.8265389,2021-09-16 5:01,6045,24,광주광역시
KJB1953,산제 윗길,,,Sanje Upside,35.01437222,126.82435,2021-09-16 5:01,6043,24,광주광역시
KJB1954,국립나주병원,,,Naju National Hospital,35.00941111,126.821275,2021-09-16 5:01,6034,24,광주광역시
KJB1957,도래,,,Dorae,34.997675,126.8207944,2021-09-16 5:01,6029,24,광주광역시
KJB1958,행정,,,HaengJeong,35.00325833,126.8216472,2021-09-16 5:01,6033,24,광주광역시
KJB1960,산제 아랫길,,,Sanje Downside,35.017125,126.8262028,2021-09-16 5:01,6044,24,광주광역시
KJB1961,팔마아파트,,,Palma Apt,35.02608056,126.8321222,2021-09-16 5:01,6047,24,광주광역시
KJB1962,남평미래병원,,,Nampyeong Mirae Hospital,35.02845278,126.8331667,2021-09-16 5:01,6037,24,광주광역시
KJB1965,남평오거리,,,Nampyeong 5-Way Junc,35.04650833,126.8383694,2021-09-16 5:01,6422,24,광주광역시
KJB1967,평산리,,,Pyeongsan-li,35.05678889,126.8350361,2021-09-16 5:01,6018,24,광주광역시
KJB1968,하칠석.고싸움전수관,,,Hachilseok / Gossaum Training Center,35.06960278,126.835325,2021-09-16 5:01,3027,24,광주광역시
KJB1971,하지석,,,Hajiseok,35.08353056,126.8362778,2021-09-16 5:01,3064,24,광주광역시
KJB1972,상지석,,,Sangjiseok,35.08635833,126.8401472,2021-09-16 5:01,3023,24,광주광역시
KJB1974,포충사,,,Pochungsa Shrine,35.08960278,126.8499722,2021-09-16 5:01,3062,24,광주광역시
KJB1975,이장1동,,,Ijang 1(il)-dong,35.08716944,126.8616667,2021-09-16 5:01,3054,24,광주광역시
KJB1976,양과동,,,Yanggwa-dong,35.08527778,126.8724306,2021-09-16 5:01,3042,24,광주광역시
KJB1977,향등,,,Hyangdeung,35.08981111,126.8772167,2021-09-16 5:01,3072,24,광주광역시
KJB1978,송암동,,,Songam-dong,35.09895278,126.8774861,2021-09-16 5:01,3157,24,광주광역시
KJB1979,인성고,,,Inseong High School,35.10328611,126.8788917,2021-09-16 5:01,3166,24,광주광역시
